time,gFx,gFy,gFz,TgF
0.004774308,0.0208,0.9890,0.0931,0.994
0.005260116,0.0195,0.9890,0.0923,0.993
0.005599693,0.0200,0.9882,0.0936,0.993
0.005877346,0.0208,0.9885,0.0965,0.993
0.006114654,0.0213,0.9894,0.0970,0.994
0.006356616,0.0222,0.9912,0.0982,0.996
0.006910577,0.0232,0.9921,0.0997,0.997
0.008876346,0.0230,0.9919,0.1007,0.997
0.011135308,0.0237,0.9926,0.1031,0.998
0.014408885,0.0227,0.9931,0.1043,0.999
0.014903885,0.0227,0.9919,0.1063,0.998
0.016922731,0.0217,0.9919,0.1092,0.998
0.018987154,0.0215,0.9919,0.1104,0.998
0.020835846,0.0215,0.9926,0.1099,0.999
0.022814346,0.0227,0.9931,0.1104,0.999
0.024716616,0.0227,0.9924,0.1107,0.999
0.028474193,0.0213,0.9924,0.1104,0.999
0.028942385,0.0203,0.9926,0.1107,0.999
0.033751462,0.0217,0.9929,0.1087,0.999
0.034437385,0.0210,0.9924,0.1077,0.998
0.0348875,0.0205,0.9904,0.1070,0.996
0.036617308,0.0198,0.9887,0.1053,0.994
0.038575193,0.0200,0.9885,0.1055,0.994
0.040506808,0.0186,0.9899,0.1053,0.996
0.044036346,0.0183,0.9897,0.1043,0.995
0.044574616,0.0171,0.9897,0.1029,0.995
0.047235231,0.0159,0.9894,0.1014,0.995
0.048392654,0.0147,0.9880,0.0994,0.993
0.050370385,0.0156,0.9877,0.0992,0.993
0.052317269,0.0164,0.9892,0.0997,0.994
0.054415,0.0156,0.9899,0.0999,0.995
0.056246385,0.0154,0.9868,0.0999,0.992
0.058306577,0.0159,0.9858,0.0982,0.991
0.070209116,0.0159,0.9863,0.0970,0.991
0.071028962,0.0159,0.9875,0.0989,0.993
0.071524923,0.0161,0.9885,0.0997,0.994
0.071965193,0.0178,0.9882,0.1009,0.994
0.072421231,0.0183,0.9870,0.1021,0.992
0.072808577,0.0186,0.9865,0.1024,0.992
0.073171962,0.0193,0.9865,0.1033,0.992
0.074123462,0.0213,0.9872,0.1024,0.993
0.078111077,0.0210,0.9865,0.1014,0.992
0.078893231,0.0217,0.9877,0.1033,0.993
0.080176808,0.0203,0.9877,0.1036,0.993
0.082144308,0.0215,0.9877,0.1048,0.994
0.084127923,0.0217,0.9885,0.1051,0.994
0.086012423,0.0222,0.9885,0.1051,0.994
0.087822731,0.0244,0.9899,0.1065,0.996
0.089796808,0.0247,0.9899,0.1060,0.996
0.091750116,0.0235,0.9897,0.1087,0.996
0.123308731,0.0252,0.9890,0.1092,0.995
0.123999731,0.0252,0.9897,0.1087,0.996
0.124367577,0.0252,0.9907,0.1099,0.997
