time,gFx,gFy,gFz,TgF
0.234398231,-0.1546,0.9799,0.0621,0.994
0.236296538,-0.1544,0.9760,0.0638,0.990
0.238397423,-0.1539,0.9750,0.0650,0.989
0.240329654,-0.1510,0.9736,0.0699,0.988
0.243037308,-0.1476,0.9731,0.0728,0.987
0.244239269,-0.1459,0.9719,0.0792,0.986
0.246322346,-0.1422,0.9692,0.0848,0.983
0.248221385,-0.1412,0.9672,0.0862,0.981
0.250188154,-0.1368,0.9643,0.0926,0.978
0.251988192,-0.1349,0.9604,0.1007,0.975
0.253984961,-0.1341,0.9574,0.1058,0.973
0.256083,-0.1300,0.9535,0.1151,0.969
0.258057961,-0.1285,0.9518,0.1192,0.968
0.260240269,-0.1283,0.9479,0.1305,0.965
0.262582615,-0.1266,0.9442,0.1415,0.963
0.264200269,-0.1258,0.9428,0.1463,0.962
0.266193423,-0.1226,0.9418,0.1554,0.962
0.267953654,-0.1200,0.9403,0.1630,0.962
0.269953461,-0.1192,0.9398,0.1661,0.962
0.271938423,-0.1153,0.9408,0.1713,0.963
0.2739695,-0.1141,0.9420,0.1749,0.965
0.276094038,-0.1129,0.9430,0.1803,0.967
0.278395192,-0.1112,0.9442,0.1825,0.968
0.279955423,-0.1109,0.9450,0.1830,0.969
0.281851961,-0.1092,0.9486,0.1857,0.973
0.283662846,-0.1063,0.9526,0.1849,0.976
0.285669154,-0.1041,0.9550,0.1842,0.978
0.287742538,-0.1021,0.9572,0.1808,0.979
0.289727423,-0.0994,0.9594,0.1788,0.981
0.291611346,-0.0989,0.9609,0.1764,0.982
0.294060346,-0.0948,0.9648,0.1727,0.985
0.296211192,-0.0923,0.9667,0.1688,0.986
0.297711038,-0.0884,0.9699,0.1637,0.988
0.299550731,-0.0853,0.9719,0.1588,0.988
0.301422808,-0.0838,0.9728,0.1549,0.989
0.303511,-0.0811,0.9765,0.1478,0.991
0.305473615,-0.0809,0.9782,0.1415,0.992
0.307374654,-0.0796,0.9789,0.1390,0.992
0.312030154,-0.0784,0.9811,0.1344,0.993
0.312621577,-0.0772,0.9824,0.1305,0.994
0.313830038,-0.0750,0.9833,0.1251,0.994
0.315434038,-0.0740,0.9838,0.1229,0.994
0.318063884,-0.0716,0.9833,0.1226,0.994
0.319762269,-0.0699,0.9826,0.1229,0.993
0.321673577,-0.0684,0.9814,0.1209,0.991
0.3233695,-0.0665,0.9806,0.1209,0.990
0.330616577,-0.0650,0.9780,0.1214,0.988
0.331204846,-0.0638,0.9767,0.1212,0.986
0.331511308,-0.0616,0.9753,0.1187,0.984
0.331757846,-0.0601,0.9731,0.1163,0.982
0.333059808,-0.0591,0.9709,0.1148,0.979
0.335077038,-0.0581,0.9689,0.1138,0.977
0.337013577,-0.0547,0.9655,0.1146,0.974
0.338933808,-0.0533,0.9640,0.1151,0.972
0.340879269,-0.0515,0.9611,0.1134,0.969
0.343087423,-0.0501,0.9567,0.1136,0.965
0.345198538,-0.0491,0.9545,0.1131,0.962
0.346954231,-0.0462,0.9521,0.1143,0.960
0.348869231,-0.0454,0.9506,0.1151,0.959
0.350810808,-0.0423,0.9467,0.1119,0.954
0.352773,-0.0415,0.9435,0.1124,0.951
0.354635384,-0.0401,0.9413,0.1124,0.949
0.356594038,-0.0371,0.9354,0.1129,0.943
0.359429308,-0.0362,0.9333,0.1126,0.941
0.360783923,-0.0349,0.9303,0.1119,0.938
0.362653,-0.0330,0.9259,0.1129,0.933
0.364702423,-0.0325,0.9242,0.1129,0.932
0.366528346,-0.0313,0.9210,0.1126,0.928
0.368460731,-0.0286,0.9191,0.1143,0.927
0.370401731,-0.0283,0.9181,0.1165,0.926
0.372388308,-0.0286,0.9144,0.1214,0.923
0.374403577,-0.0286,0.9135,0.1290,0.923
0.376546308,-0.0274,0.9113,0.1329,0.921
0.378534654,-0.0261,0.9108,0.1437,0.922
0.380488269,-0.0244,0.9096,0.1485,0.922
0.382382269,-0.0227,0.9076,0.1568,0.921
0.384336577,-0.0210,0.9088,0.1652,0.924
0.386267346,-0.0186,0.9100,0.1676,0.926
0.388191192,-0.0134,0.9120,0.1727,0.928
0.390309961,-0.0103,0.9154,0.1771,0.932
0.395409077,-0.0088,0.9183,0.1791,0.936
0.396051269,-0.0083,0.9249,0.1830,0.943
0.396358577,-0.0061,0.9318,0.1876,0.951
0.398456692,-0.0051,0.9359,0.1915,0.955
0.400351154,-0.0022,0.9433,0.1984,0.964
0.402536731,-0.0012,0.9467,0.2020,0.968
0.40445,0.0029,0.9550,0.2067,0.977
0.406141384,0.0051,0.9633,0.2101,0.986
0.408320577,0.0068,0.9665,0.2113,0.989
0.411152,0.0110,0.9748,0.2113,0.997
0.412205,0.0134,0.9789,0.2111,1.002
0.414279461,0.0149,0.9872,0.2099,1.009
0.416101961,0.0169,0.9960,0.2072,1.017
0.418031615,0.0169,0.9997,0.2062,1.021
0.419862654,0.0205,1.0070,0.2052,1.028
0.421846038,0.0244,1.0126,0.2047,1.033
0.423880577,0.0252,1.0166,0.2052,1.037
0.426172923,0.0254,1.0268,0.2064,1.048
0.427929923,0.0261,1.0354,0.2062,1.056
0.429953423,0.0279,1.0390,0.2072,1.060
0.431849884,0.0308,1.0464,0.2079,1.067
0.433618577,0.0320,1.0498,0.2081,1.071
0.435648884,0.0332,1.0561,0.2064,1.077
0.437675269,0.0332,1.0596,0.2045,1.080
0.439626923,0.0337,1.0618,0.2045,1.082
0.441569692,0.0364,1.0669,0.2042,1.087
0.4445845,0.0369,1.0720,0.2035,1.092
0.445788884,0.0371,1.0727,0.2020,1.092
0.447748154,0.0354,1.0752,0.2016,1.094
0.449466577,0.0349,1.0757,0.2013,1.095
0.451484192,0.0332,1.0771,0.2006,1.096
0.453431423,0.0330,1.0774,0.2023,1.097
0.455396731,0.0320,1.0781,0.2023,1.097
0.457273,0.0296,1.0776,0.2035,1.097
0.459578269,0.0254,1.0764,0.2035,1.096
0.461528307,0.0230,1.0762,0.2040,1.096
0.463498846,0.0178,1.0749,0.2042,1.094
0.465242731,0.0147,1.0747,0.2042,1.094
0.467192423,0.0090,1.0723,0.2060,1.092
0.469166384,0.0049,1.0706,0.2069,1.090
0.471195538,0.0024,1.0706,0.2089,1.091
0.473003307,-0.0044,1.0666,0.2099,1.087
0.475037384,-0.0083,1.0654,0.2118,1.086
0.477610384,-0.0127,1.0615,0.2160,1.083
0.479380615,-0.0193,1.0603,0.2184,1.083
0.481113154,-0.0232,1.0586,0.2199,1.081
0.482895654,-0.0291,1.0569,0.2223,1.080
0.484850654,-0.0335,1.0539,0.2240,1.078
0.486854269,-0.0354,1.0525,0.2262,1.077
0.488772154,-0.0413,1.0503,0.2294,1.076
