time,gFx,gFy,gFz,TgF
0.003345,0.0452,1.0109,0.0608,1.014
0.003811884,0.0457,1.0102,0.0699,1.014
0.004077654,0.0454,1.0095,0.0745,1.013
0.004461154,0.0450,1.0100,0.0855,1.015
0.004808654,0.0452,1.0092,0.0938,1.015
0.0051545,0.0457,1.0075,0.1075,1.014
0.007516692,0.0454,1.0056,0.1182,1.014
0.008723769,0.0440,1.0048,0.1244,1.013
0.010670654,0.0415,1.0034,0.1380,1.014
0.012510115,0.0420,1.0026,0.1490,1.015
0.014562731,0.0418,0.9990,0.1549,1.012
0.016440308,0.0403,0.9958,0.1639,1.010
0.018397577,0.0384,0.9958,0.1691,1.011
0.020273192,0.0379,0.9933,0.1791,1.010
0.025466192,0.0376,0.9921,0.1867,1.010
0.026042808,0.0369,0.9899,0.1906,1.009
0.026300038,0.0366,0.9885,0.1986,1.009
0.029312384,0.0357,0.9877,0.2035,1.009
0.030266077,0.0352,0.9846,0.2064,1.007
0.032248154,0.0335,0.9836,0.2116,1.007
0.034147423,0.0322,0.9826,0.2133,1.006
0.036054538,0.0327,0.9816,0.2169,1.006
0.038112346,0.0315,0.9804,0.2187,1.005
0.040367308,0.0315,0.9789,0.2191,1.004
0.042324115,0.0305,0.9794,0.2204,1.004
0.044089884,0.0293,0.9782,0.2206,1.003
0.046124115,0.0291,0.9777,0.2213,1.003
0.048131384,0.0303,0.9770,0.2228,1.003
0.049962231,0.0296,0.9770,0.2231,1.003
0.051852654,0.0279,0.9782,0.2228,1.004
0.053876923,0.0288,0.9767,0.2194,1.001
0.056796731,0.0296,0.9755,0.2191,1.000
0.057915192,0.0286,0.9755,0.2194,1.000
0.059932038,0.0283,0.9770,0.2177,1.001
0.061933769,0.0279,0.9770,0.2179,1.001
0.063899654,0.0266,0.9792,0.2157,1.003
0.065932923,0.0271,0.9797,0.2133,1.003
0.067809923,0.0259,0.9799,0.2130,1.003
0.070328461,0.0249,0.9819,0.2123,1.005
0.072084423,0.0247,0.9806,0.2125,1.004
0.074144154,0.0232,0.9802,0.2121,1.003
0.076890731,0.0227,0.9802,0.2108,1.003
0.077669077,0.0220,0.9806,0.2099,1.003
0.079609961,0.0213,0.9809,0.2089,1.003
0.081758615,0.0200,0.9804,0.2074,1.002
0.083523846,0.0186,0.9824,0.2057,1.004
0.085640615,0.0173,0.9806,0.2060,1.002
0.0875305,0.0166,0.9792,0.2050,1.001
0.100069192,0.0156,0.9784,0.2028,0.999
0.100638884,0.0144,0.9782,0.2020,0.999
0.100886615,0.0134,0.9780,0.2018,0.999
0.101115269,0.0127,0.9767,0.2011,0.997
0.101422192,0.0125,0.9755,0.2001,0.996
0.101652461,0.0125,0.9758,0.1989,0.996
0.10189,0.0117,0.9750,0.1964,0.995
0.103247423,0.0110,0.9733,0.1957,0.993
0.105190961,0.0081,0.9726,0.1942,0.992
