time,gFx,gFy,gFz,TgF
0.004491808,-0.0403,0.9912,0.1656,1.006
0.005477846,-0.0406,0.9909,0.1647,1.005
0.005879616,-0.0442,0.9919,0.1632,1.006
0.006182654,-0.0447,0.9929,0.1632,1.007
0.0064965,-0.0447,0.9926,0.1627,1.007
0.006755962,-0.0432,0.9933,0.1595,1.007
0.007075308,-0.0423,0.9929,0.1588,1.006
0.008887539,-0.0445,0.9933,0.1595,1.007
0.018480308,-0.0469,0.9948,0.1608,1.009
0.019067193,-0.0459,0.9946,0.1605,1.008
0.019338,-0.0462,0.9941,0.1610,1.008
0.019587616,-0.0472,0.9936,0.1620,1.008
0.019845039,-0.0474,0.9926,0.1632,1.007
0.020628193,-0.0476,0.9926,0.1647,1.007
0.022570346,-0.0476,0.9921,0.1654,1.007
0.024574577,-0.0450,0.9924,0.1678,1.007
0.02661627,-0.0454,0.9899,0.1688,1.005
0.030223616,-0.0464,0.9902,0.1671,1.005
0.030786808,-0.0479,0.9904,0.1642,1.005
0.039542731,-0.0474,0.9890,0.1630,1.003
0.040374462,-0.0479,0.9880,0.1593,1.002
0.041024077,-0.0459,0.9882,0.1537,1.001
0.041392077,-0.0454,0.9875,0.1515,1.000
0.041691654,-0.0462,0.9868,0.1466,0.999
0.042217039,-0.0462,0.9860,0.1456,0.998
0.054668577,-0.0462,0.9841,0.1446,0.996
0.055491731,-0.0472,0.9836,0.1454,0.995
0.055891577,-0.0469,0.9833,0.1429,0.995
0.056195077,-0.0474,0.9821,0.1346,0.992
0.056506923,-0.0491,0.9833,0.1292,0.993
0.056816654,-0.0496,0.9833,0.1275,0.993
0.05713777,-0.0489,0.9831,0.1305,0.993
0.05810827,-0.0476,0.9828,0.1339,0.993
0.061411885,-0.0462,0.9802,0.1439,0.992
0.062060385,-0.0467,0.9799,0.1539,0.993
0.064133346,-0.0467,0.9784,0.1603,0.993
0.066047039,-0.0447,0.9760,0.1695,0.992
0.068048116,-0.0428,0.9753,0.1752,0.992
0.069913385,-0.0415,0.9733,0.1857,0.992
0.071955077,-0.0393,0.9731,0.1962,0.993
0.073872962,-0.0384,0.9731,0.2023,0.995
0.075906346,-0.0335,0.9711,0.2091,0.994
0.085995193,-0.0288,0.9714,0.2130,0.995
0.086673539,-0.0279,0.9716,0.2135,0.995
0.087096308,-0.0269,0.9731,0.2116,0.996
0.087393462,-0.0281,0.9728,0.2106,0.996
0.087677385,-0.0293,0.9728,0.1984,0.993
0.087967231,-0.0313,0.9716,0.1823,0.989
0.089733462,-0.0298,0.9706,0.1715,0.986
0.091692693,-0.0322,0.9694,0.1507,0.982
0.094880116,-0.0335,0.9716,0.1336,0.981
0.095644423,-0.0357,0.9728,0.1256,0.982
0.097704769,-0.0359,0.9743,0.1148,0.982
0.099852731,-0.0364,0.9750,0.1112,0.982
0.102099346,-0.0396,0.9753,0.1080,0.982
0.104050116,-0.0401,0.9743,0.1112,0.981
0.105665462,-0.0410,0.9743,0.1143,0.982
0.108391654,-0.0413,0.9736,0.1224,0.982
0.109443923,-0.0401,0.9726,0.1285,0.982
0.119488846,-0.0396,0.9714,0.1427,0.983
0.120227923,-0.0393,0.9692,0.1568,0.983
0.120698154,-0.0396,0.9694,0.1639,0.984
0.121015039,-0.0393,0.9709,0.1766,0.988
0.121296231,-0.0393,0.9726,0.1859,0.991
0.121596962,-0.0381,0.9726,0.1918,0.992
0.123948385,-0.0362,0.9745,0.2001,0.996
0.125291462,-0.0362,0.9765,0.2018,0.998
0.128588962,-0.0344,0.9794,0.2038,1.001
0.129438731,-0.0349,0.9819,0.2038,1.003
0.131472846,-0.0349,0.9826,0.2025,1.004
0.133395039,-0.0364,0.9843,0.2011,1.005
0.136394154,-0.0379,0.9868,0.1957,1.007
0.137197462,-0.0391,0.9872,0.1928,1.007
0.139403,-0.0396,0.9870,0.1869,1.005
0.141263693,-0.0396,0.9877,0.1849,1.006
0.143442693,-0.0391,0.9897,0.1786,1.006
0.146017346,-0.0384,0.9899,0.1761,1.006
0.151128077,-0.0386,0.9897,0.1759,1.006
0.151879808,-0.0388,0.9894,0.1739,1.005
0.152400423,-0.0396,0.9904,0.1730,1.006
0.153545269,-0.0410,0.9885,0.1717,1.004
0.155059193,-0.0408,0.9858,0.1722,1.002
0.157341077,-0.0401,0.9855,0.1735,1.001
0.159426116,-0.0406,0.9855,0.1771,1.002
0.162161962,-0.0396,0.9863,0.1766,1.003
0.163363346,-0.0391,0.9868,0.1754,1.003
0.164835193,-0.0384,0.9846,0.1754,1.001
0.166771654,-0.0384,0.9846,0.1754,1.001
0.168829423,-0.0374,0.9843,0.1764,1.001
0.170712962,-0.0371,0.9828,0.1769,0.999
0.1727735,-0.0374,0.9824,0.1769,0.999
0.174637654,-0.0371,0.9821,0.1759,0.998
0.176869577,-0.0371,0.9819,0.1757,0.998
0.179932039,-0.0362,0.9821,0.1757,0.998
0.180618885,-0.0379,0.9824,0.1754,0.999
0.182593462,-0.0381,0.9821,0.1761,0.999
0.184470539,-0.0374,0.9833,0.1752,1.000
0.186523885,-0.0388,0.9843,0.1735,1.000
0.188555846,-0.0401,0.9850,0.1732,1.001
0.190479,-0.0413,0.9865,0.1747,1.003
0.192457692,-0.0420,0.9863,0.1747,1.002
0.197607462,-0.0430,0.9865,0.1732,1.003
0.198160192,-0.0454,0.9885,0.1715,1.004
0.198482769,-0.0445,0.9887,0.1732,1.005
0.200534808,-0.0469,0.9890,0.1779,1.006
0.202346769,-0.0481,0.9887,0.1781,1.006
0.204285308,-0.0474,0.9868,0.1747,1.003
0.206541346,-0.0454,0.9833,0.1720,0.999
0.208183231,-0.0452,0.9816,0.1717,0.998
0.215264077,-0.0442,0.9792,0.1673,0.994
0.215862077,-0.0454,0.9762,0.1632,0.991
0.216178846,-0.0454,0.9758,0.1630,0.990
0.216420385,-0.0452,0.9755,0.1617,0.990
0.218731539,-0.0442,0.9743,0.1610,0.988
0.219949654,-0.0406,0.9726,0.1622,0.987
0.221854077,-0.0393,0.9721,0.1632,0.986
0.223816654,-0.0388,0.9716,0.1627,0.986
0.225928462,-0.0386,0.9704,0.1652,0.985
0.2286135,-0.0369,0.9675,0.1673,0.983
0.231493692,-0.0386,0.9667,0.1686,0.982
0.232061385,-0.0398,0.9633,0.1683,0.979
0.233976731,-0.0406,0.9635,0.1688,0.979
0.235740385,-0.0408,0.9604,0.1678,0.976
0.237709039,-0.0415,0.9596,0.1678,0.975
0.239701346,-0.0418,0.9594,0.1683,0.975
0.241683885,-0.0413,0.9577,0.1652,0.973
0.244558885,-0.0403,0.9589,0.1659,0.974
0.245711692,-0.0388,0.9591,0.1639,0.974
0.247786,-0.0386,0.9604,0.1620,0.975
0.249763154,-0.0386,0.9609,0.1612,0.975
0.251650192,-0.0374,0.9618,0.1593,0.976
0.253566039,-0.0374,0.9623,0.1605,0.976
0.255529769,-0.0381,0.9628,0.1617,0.977
0.257478385,-0.0393,0.9657,0.1625,0.980
0.259494962,-0.0406,0.9660,0.1661,0.981
0.261619385,-0.0415,0.9650,0.1676,0.980
0.263607846,-0.0406,0.9655,0.1695,0.981
0.2656165,-0.0418,0.9648,0.1715,0.981
0.267610539,-0.0435,0.9638,0.1737,0.980
0.269528231,-0.0450,0.9640,0.1744,0.981
0.271481269,-0.0457,0.9648,0.1737,0.981
0.273406231,-0.0457,0.9670,0.1735,0.983
0.275387462,-0.0452,0.9687,0.1769,0.986
0.280661462,-0.0450,0.9692,0.1783,0.986
0.281187577,-0.0445,0.9709,0.1818,0.989
0.281483885,-0.0440,0.9701,0.1823,0.988
0.283708462,-0.0420,0.9706,0.1854,0.989
