time,gFx,gFy,gFz,TgF
0.005251077,0.0125,0.9846,0.1456,0.995
0.005699,0.0117,0.9853,0.1459,0.996
0.005960385,0.0137,0.9855,0.1444,0.996
0.006188154,0.0129,0.9855,0.1434,0.996
0.006417308,0.0107,0.9841,0.1429,0.994
0.006730538,0.0110,0.9828,0.1424,0.993
0.007008462,0.0110,0.9836,0.1427,0.994
0.012118077,0.0125,0.9848,0.1419,0.995
0.012666269,0.0134,0.9850,0.1417,0.995
0.012971115,0.0127,0.9836,0.1415,0.994
0.014118923,0.0142,0.9824,0.1388,0.992
0.016173962,0.0137,0.9826,0.1388,0.992
0.018031231,0.0103,0.9828,0.1400,0.993
0.030755192,0.0112,0.9826,0.1400,0.993
0.031356538,0.0120,0.9826,0.1415,0.993
0.031636577,0.0134,0.9836,0.1434,0.994
0.031884231,0.0127,0.9831,0.1437,0.994
0.032190846,0.0129,0.9819,0.1437,0.992
0.032449846,0.0122,0.9821,0.1444,0.993
0.032715269,0.0122,0.9821,0.1451,0.993
0.033912038,0.0144,0.9814,0.1478,0.993
0.035802115,0.0137,0.9811,0.1480,0.992
0.058424115,0.0142,0.9819,0.1510,0.994
0.059029231,0.0159,0.9826,0.1522,0.994
0.059364923,0.0156,0.9836,0.1522,0.995
0.059683115,0.0164,0.9828,0.1578,0.996
0.059983462,0.0173,0.9824,0.1583,0.995
0.060327808,0.0173,0.9828,0.1600,0.996
0.060677346,0.0173,0.9843,0.1615,0.998
0.060991654,0.0171,0.9850,0.1630,0.999
0.061290423,0.0193,0.9855,0.1632,0.999
0.061578038,0.0193,0.9872,0.1627,1.001
0.061868462,0.0198,0.9868,0.1654,1.001
0.062134346,0.0193,0.9880,0.1654,1.002
0.062381731,0.0176,0.9899,0.1661,1.004
0.065104115,0.0181,0.9897,0.1666,1.004
0.065794423,0.0181,0.9887,0.1673,1.003
0.075834423,0.0169,0.9894,0.1671,1.004
0.076492115,0.0171,0.9907,0.1683,1.005
0.076876346,0.0171,0.9897,0.1688,1.004
0.077173385,0.0169,0.9899,0.1683,1.004
0.077429385,0.0154,0.9926,0.1688,1.007
0.077664346,0.0166,0.9931,0.1686,1.007
0.081673769,0.0151,0.9933,0.1656,1.007
0.082205385,0.0132,0.9926,0.1634,1.006
0.082995808,0.0142,0.9941,0.1622,1.007
0.085017115,0.0171,0.9951,0.1615,1.008
0.087603192,0.0171,0.9941,0.1612,1.007
0.0890305,0.0166,0.9936,0.1617,1.007
0.090966,0.0169,0.9931,0.1598,1.006
0.092921,0.0173,0.9919,0.1588,1.005
0.094884923,0.0181,0.9924,0.1583,1.005
0.096825692,0.0193,0.9912,0.1554,1.003
0.098823346,0.0198,0.9909,0.1544,1.003
0.100790462,0.0208,0.9904,0.1524,1.002
0.104189154,0.0215,0.9897,0.1527,1.002
0.105331538,0.0225,0.9892,0.1527,1.001
0.110902346,0.0247,0.9885,0.1515,1.000
0.111415923,0.0254,0.9877,0.1517,1.000
0.111789808,0.0257,0.9870,0.1495,0.999
0.11262,0.0257,0.9865,0.1483,0.998
0.114628,0.0271,0.9880,0.1483,0.999
0.116552461,0.0291,0.9872,0.1498,0.999
0.118546538,0.0300,0.9870,0.1485,0.999
0.120804231,0.0315,0.9872,0.1476,0.999
0.122514731,0.0310,0.9858,0.1490,0.997
0.1246235,0.0308,0.9843,0.1493,0.996
0.126928846,0.0305,0.9826,0.1466,0.994
0.128461154,0.0303,0.9831,0.1471,0.994
0.130752269,0.0318,0.9816,0.1493,0.993
0.132411038,0.0318,0.9806,0.1488,0.992
0.134380038,0.0315,0.9819,0.1480,0.993
0.146399692,0.0322,0.9819,0.1493,0.994
0.1469945,0.0320,0.9826,0.1510,0.995
0.147299346,0.0322,0.9816,0.1507,0.994
0.147566846,0.0318,0.9806,0.1510,0.993
0.147832423,0.0303,0.9806,0.1507,0.993
0.148145115,0.0318,0.9819,0.1520,0.994
0.148405654,0.0281,0.9814,0.1537,0.994
0.150156192,0.0264,0.9816,0.1534,0.994
0.152144385,0.0242,0.9838,0.1546,0.996
0.154932192,0.0213,0.9838,0.1529,0.996
0.156142961,0.0191,0.9843,0.1532,0.996
0.158196538,0.0154,0.9858,0.1517,0.998
0.160088,0.0142,0.9863,0.1520,0.998
0.161925731,0.0120,0.9880,0.1524,1.000
0.164170346,0.0107,0.9890,0.1524,1.001
0.166019923,0.0083,0.9890,0.1522,1.001
0.168129115,0.0034,0.9902,0.1507,1.002
0.173858269,0.0022,0.9899,0.1510,1.001
0.174620692,-0.0015,0.9902,0.1522,1.002
0.175064961,-0.0012,0.9933,0.1507,1.005
0.175629423,-0.0022,0.9931,0.1505,1.004
0.177738692,-0.0032,0.9921,0.1495,1.003
0.179615885,-0.0046,0.9921,0.1500,1.003
0.181667846,-0.0039,0.9929,0.1505,1.004
0.183557769,-0.0024,0.9924,0.1512,1.004
0.185532885,-0.0024,0.9916,0.1524,1.003
0.187959038,-0.0027,0.9921,0.1534,1.004
0.190200577,0.0002,0.9919,0.1554,1.004
0.191378731,0.0012,0.9916,0.1573,1.004
0.193421923,0.0046,0.9897,0.1605,1.003
0.195364846,0.0073,0.9887,0.1622,1.002
