time,gFx,gFy,gFz,TgF
0.005451961,-0.0989,0.9489,0.0682,0.956
0.005940884,-0.1016,0.9486,0.0611,0.956
0.006219461,-0.1055,0.9491,0.0528,0.956
0.006497654,-0.1073,0.9499,0.0489,0.957
0.006751038,-0.1116,0.9501,0.0462,0.958
0.006998,-0.1131,0.9506,0.0454,0.958
0.007276,-0.1158,0.9530,0.0454,0.961
0.007685038,-0.1156,0.9545,0.0484,0.963
0.008007577,-0.1134,0.9560,0.0501,0.964
0.013665038,-0.1094,0.9587,0.0520,0.966
0.014273769,-0.1077,0.9604,0.0552,0.968
0.014573269,-0.1026,0.9633,0.0591,0.971
0.015785231,-0.0972,0.9667,0.0635,0.974
0.017641846,-0.0950,0.9687,0.0657,0.976
0.019804038,-0.0894,0.9701,0.0716,0.977
0.023775654,-0.0821,0.9704,0.0774,0.977
0.024408461,-0.0782,0.9723,0.0801,0.979
0.025712731,-0.0750,0.9758,0.0850,0.982
0.027741884,-0.0738,0.9762,0.0882,0.983
0.029638231,-0.0696,0.9775,0.0906,0.984
0.031708,-0.0682,0.9767,0.0909,0.983
0.033467231,-0.0674,0.9772,0.0923,0.984
0.035447269,-0.0650,0.9782,0.0938,0.985
0.039529154,-0.0608,0.9780,0.0916,0.984
0.040114,-0.0584,0.9782,0.0921,0.984
0.041336731,-0.0547,0.9782,0.0901,0.984
0.043334423,-0.0533,0.9792,0.0884,0.985
0.045381308,-0.0479,0.9802,0.0889,0.985
0.047484154,-0.0398,0.9809,0.0889,0.986
0.049189192,-0.0379,0.9809,0.0894,0.986
0.051101384,-0.0342,0.9816,0.0899,0.986
0.053240077,-0.0305,0.9828,0.0941,0.988
0.063997269,-0.0303,0.9831,0.0965,0.988
0.064565923,-0.0269,0.9826,0.0992,0.988
0.06484,-0.0257,0.9824,0.1019,0.988
0.065088654,-0.0217,0.9828,0.1058,0.989
0.065326346,-0.0178,0.9831,0.1102,0.989
0.065561846,-0.0171,0.9833,0.1102,0.990
0.067541308,-0.0132,0.9865,0.1148,0.993
0.068942192,-0.0110,0.9865,0.1192,0.994
0.071776115,-0.0103,0.9868,0.1197,0.994
0.073021308,-0.0081,0.9850,0.1239,0.993
0.074988923,-0.0071,0.9843,0.1278,0.993
0.077267192,-0.0073,0.9838,0.1302,0.992
0.078990269,-0.0064,0.9848,0.1331,0.994
0.080996538,-0.0068,0.9843,0.1358,0.994
0.082966538,-0.0078,0.9821,0.1373,0.992
0.085139577,-0.0066,0.9814,0.1407,0.991
0.089051154,-0.0061,0.9806,0.1422,0.991
0.089747077,-0.0064,0.9794,0.1449,0.990
0.101508923,-0.0068,0.9794,0.1463,0.990
0.102364,-0.0056,0.9767,0.1476,0.988
0.102780654,-0.0078,0.9758,0.1473,0.987
0.103125115,-0.0083,0.9762,0.1461,0.987
0.103553923,-0.0103,0.9748,0.1439,0.985
0.104022154,-0.0122,0.9733,0.1419,0.984
0.104533538,-0.0134,0.9719,0.1412,0.982
0.105015654,-0.0139,0.9694,0.1402,0.980
0.114723692,-0.0169,0.9670,0.1393,0.977
0.115544115,-0.0186,0.9657,0.1393,0.976
0.115984038,-0.0181,0.9657,0.1375,0.976
0.116302192,-0.0186,0.9648,0.1368,0.975
0.116588692,-0.0210,0.9633,0.1346,0.973
0.116889192,-0.0239,0.9611,0.1363,0.971
0.118451538,-0.0247,0.9601,0.1366,0.970
0.124404769,-0.0279,0.9589,0.1341,0.969
0.125187461,-0.0296,0.9591,0.1317,0.969
0.125623154,-0.0315,0.9584,0.1312,0.968
0.126361384,-0.0325,0.9584,0.1302,0.968
0.128453461,-0.0376,0.9572,0.1280,0.966
0.130252461,-0.0401,0.9535,0.1278,0.963
0.132130269,-0.0437,0.9530,0.1290,0.963
0.134244154,-0.0442,0.9535,0.1292,0.963
0.136136115,-0.0476,0.9538,0.1309,0.964
0.139013154,-0.0498,0.9528,0.1314,0.963
0.140093923,-0.0520,0.9533,0.1312,0.964
0.142184654,-0.0569,0.9547,0.1309,0.965
0.144087346,-0.0606,0.9557,0.1319,0.967
0.145998807,-0.0625,0.9562,0.1319,0.967
0.147976192,-0.0674,0.9582,0.1336,0.970
0.150034269,-0.0704,0.9587,0.1363,0.971
0.151922884,-0.0726,0.9618,0.1371,0.974
0.154372538,-0.0740,0.9633,0.1388,0.976
0.156307807,-0.0770,0.9640,0.1390,0.977
0.157995846,-0.0796,0.9662,0.1400,0.980
0.160012538,-0.0850,0.9689,0.1415,0.983
0.161863923,-0.0855,0.9704,0.1427,0.985
0.164000307,-0.0884,0.9740,0.1437,0.989
0.165895307,-0.0899,0.9750,0.1451,0.990
0.168250307,-0.0911,0.9777,0.1480,0.993
0.169675038,-0.0921,0.9797,0.1476,0.995
0.179336961,-0.0923,0.9819,0.1478,0.997
0.180036692,-0.0928,0.9870,0.1510,1.003
0.180356461,-0.0931,0.9899,0.1539,1.006
0.180632384,-0.0923,0.9912,0.1546,1.007
0.180887423,-0.0921,0.9936,0.1556,1.010
0.181529923,-0.0926,0.9960,0.1566,1.013
0.183504961,-0.0938,0.9985,0.1581,1.015
0.185509769,-0.0911,1.0019,0.1600,1.019
0.188202231,-0.0889,1.0029,0.1615,1.020
0.189444307,-0.0906,1.0068,0.1634,1.024
0.191699731,-0.0892,1.0105,0.1654,1.028
0.193357038,-0.0892,1.0117,0.1659,1.029
0.195187461,-0.0882,1.0131,0.1659,1.030
0.197271154,-0.0872,1.0144,0.1661,1.032
0.199492115,-0.0840,1.0180,0.1673,1.035
0.201225538,-0.0848,1.0232,0.1659,1.040
0.20318073,-0.0840,1.0251,0.1671,1.042
0.218269384,-0.0816,1.0263,0.1681,1.043
0.218877615,-0.0789,1.0290,0.1678,1.046
0.219175077,-0.0779,1.0293,0.1673,1.046
0.219453154,-0.0782,1.0315,0.1669,1.048
0.219703077,-0.0789,1.0317,0.1671,1.048
