time,gFx,gFy,gFz,TgF
0.006464962,0.0249,0.9653,0.2040,0.987
0.006909962,0.0261,0.9675,0.2038,0.989
0.007170231,0.0271,0.9684,0.2040,0.990
0.007428308,0.0281,0.9699,0.2035,0.991
0.007659962,0.0281,0.9711,0.2033,0.993
0.007894424,0.0291,0.9723,0.2077,0.995
0.008129539,0.0315,0.9721,0.2123,0.996
0.008361539,0.0318,0.9740,0.2150,0.998
0.010995847,0.0332,0.9760,0.2187,1.001
0.014396308,0.0332,0.9789,0.2209,1.004
0.01526477,0.0344,0.9811,0.2226,1.007
0.016056847,0.0352,0.9848,0.2245,1.011
0.018045193,0.0354,0.9855,0.2248,1.011
0.019988731,0.0352,0.9882,0.2253,1.014
0.021879,0.0354,0.9909,0.2235,1.016
0.023809385,0.0357,0.9936,0.2233,1.019
0.0351535,0.0347,0.9968,0.2211,1.022
0.035677616,0.0327,1.0004,0.2206,1.025
0.03592477,0.0325,1.0048,0.2201,1.029
0.036162539,0.0384,1.0063,0.2184,1.030
0.036419462,0.0428,1.0068,0.2169,1.031
0.036659885,0.0503,1.0083,0.2162,1.032
0.037882923,0.0474,1.0122,0.2143,1.036
0.039765308,0.0459,1.0131,0.2150,1.037
0.041873039,0.0410,1.0183,0.2147,1.041
0.044155077,0.0391,1.0202,0.2145,1.043
0.045930539,0.0354,1.0254,0.2091,1.047
0.049409693,0.0300,1.0354,0.1798,1.051
0.049983654,0.0217,1.0442,0.1468,1.055
0.051652539,0.0071,1.0517,0.1295,1.060
0.053683616,0.0042,1.0530,0.1287,1.061
0.055499193,-0.0007,1.0544,0.1371,1.063
0.057589193,-0.0051,1.0561,0.1449,1.066
0.060696693,-0.0064,1.0574,0.1490,1.068
0.067248308,-0.0095,1.0596,0.1586,1.071
0.067955,-0.0095,1.0600,0.1691,1.073
0.068327539,-0.0078,1.0605,0.1747,1.075
0.068676077,-0.0073,1.0591,0.1813,1.074
0.069558693,-0.0064,1.0586,0.1827,1.074
0.071370847,-0.0024,1.0556,0.1842,1.072
0.073361462,-0.0007,1.0522,0.1915,1.070
0.075358423,-0.0012,1.0512,0.1937,1.069
0.078255693,0.0000,1.0478,0.1947,1.066
0.07955677,0.0022,1.0456,0.1976,1.064
0.08117827,0.0029,1.0434,0.1984,1.062
0.083559077,0.0017,1.0388,0.1994,1.058
0.085112039,0.0012,1.0359,0.1991,1.055
0.08702877,0.0010,1.0300,0.1989,1.049
0.088922231,0.0002,1.0246,0.1974,1.043
0.090998308,-0.0010,1.0234,0.1994,1.043
0.09425277,-0.0068,1.0200,0.2052,1.040
0.09536177,-0.0112,1.0180,0.2081,1.039
0.0969155,-0.0183,1.0153,0.2091,1.037
0.098874077,-0.0225,1.0105,0.2103,1.032
0.100746385,-0.0249,1.0078,0.2089,1.029
0.10278027,-0.0271,1.0029,0.2057,1.024
0.104741731,-0.0259,1.0007,0.2025,1.021
0.106735462,-0.0266,0.9980,0.1952,1.017
0.108645154,-0.0244,0.9946,0.1845,1.012
0.110903423,-0.0244,0.9921,0.1781,1.008
0.112717385,-0.0230,0.9899,0.1673,1.004
0.114676539,-0.0220,0.9865,0.1598,1.000
0.116585923,-0.0227,0.9853,0.1559,0.998
0.11858127,-0.0269,0.9833,0.1527,0.995
0.120491154,-0.0283,0.9816,0.1524,0.994
0.1224675,-0.0332,0.9760,0.1559,0.989
0.124390654,-0.0362,0.9731,0.1620,0.987
0.130689423,-0.0369,0.9714,0.1678,0.986
0.13134977,-0.0379,0.9672,0.1830,0.985
0.1317515,-0.0376,0.9657,0.1910,0.985
0.132363193,-0.0371,0.9635,0.2038,0.986
0.134429808,-0.0359,0.9601,0.2201,0.986
0.136269923,-0.0335,0.9587,0.2267,0.986
0.138258808,-0.0283,0.9579,0.2338,0.986
0.140140962,-0.0232,0.9577,0.2428,0.988
0.142390231,-0.0198,0.9587,0.2460,0.990
0.150938346,-0.0117,0.9599,0.2475,0.991
0.151647193,-0.0107,0.9604,0.2472,0.992
0.152064231,-0.0059,0.9611,0.2482,0.993
0.152404308,-0.0007,0.9635,0.2438,0.994
0.152700846,-0.0002,0.9635,0.2399,0.993
0.154028962,0.0010,0.9618,0.2292,0.989
0.155998116,0.0032,0.9635,0.2184,0.988
0.157983077,0.0042,0.9633,0.2118,0.986
0.161106039,0.0073,0.9626,0.1974,0.983
0.162019808,0.0076,0.9643,0.1923,0.983
0.164126654,0.0068,0.9657,0.1801,0.982
0.165997693,0.0064,0.9640,0.1713,0.979
0.167824,0.0056,0.9645,0.1693,0.979
0.1699435,0.0044,0.9655,0.1608,0.979
0.171735346,0.0027,0.9667,0.1590,0.980
0.173821039,0.0000,0.9679,0.1583,0.981
0.175693116,-0.0024,0.9709,0.1588,0.984
0.177975846,-0.0022,0.9723,0.1588,0.985
0.179791846,-0.0027,0.9743,0.1620,0.988
0.181845577,-0.0034,0.9750,0.1652,0.989
0.183628154,-0.0022,0.9753,0.1710,0.990
0.18573177,-0.0032,0.9794,0.1757,0.995
0.187507654,-0.0022,0.9806,0.1776,0.997
0.189550116,0.0007,0.9819,0.1815,0.999
0.191404154,0.0029,0.9831,0.1896,1.001
0.194619385,0.0044,0.9828,0.1915,1.001
0.195424423,0.0076,0.9838,0.1976,1.004
0.197411923,0.0081,0.9836,0.1998,1.004
0.199355308,0.0073,0.9858,0.2047,1.007
0.201355808,0.0090,0.9885,0.2079,1.010
0.203308039,0.0095,0.9882,0.2101,1.010
0.205412923,0.0105,0.9894,0.2103,1.012
0.207237231,0.0112,0.9904,0.2099,1.012
0.209158462,0.0127,0.9919,0.2079,1.014
0.218535923,0.0125,0.9916,0.2030,1.012
0.219111654,0.0120,0.9919,0.1994,1.012
0.219384193,0.0115,0.9926,0.1942,1.012
0.219621116,0.0122,0.9926,0.1898,1.011
0.219867039,0.0127,0.9904,0.1879,1.008
0.221208154,0.0122,0.9885,0.1842,1.006
0.222967539,0.0122,0.9875,0.1835,1.004
0.224945385,0.0129,0.9860,0.1818,1.003
0.227470193,0.0112,0.9853,0.1823,1.002
0.228789423,0.0110,0.9833,0.1825,1.000
0.231039539,0.0095,0.9809,0.1854,0.998
0.232816423,0.0081,0.9814,0.1874,0.999
0.234865962,0.0088,0.9794,0.1908,0.998
0.23695327,0.0095,0.9765,0.1935,0.996
0.238616731,0.0090,0.9753,0.1940,0.994
0.240717346,0.0093,0.9753,0.1967,0.995
0.242690423,0.0098,0.9738,0.2008,0.994
0.245413577,0.0093,0.9723,0.2028,0.993
0.246580346,0.0066,0.9709,0.2079,0.993
0.248571693,0.0064,0.9701,0.2116,0.993
0.250433654,0.0064,0.9704,0.2125,0.993
0.252363346,0.0061,0.9684,0.2143,0.992
0.254336269,0.0056,0.9675,0.2147,0.991
0.256289154,0.0044,0.9655,0.2194,0.990
0.258247,0.0054,0.9653,0.2187,0.990
0.260800039,0.0066,0.9648,0.2150,0.988
0.263183693,0.0078,0.9628,0.2135,0.986
0.264238769,0.0078,0.9613,0.2130,0.985
0.266229693,0.0071,0.9606,0.2086,0.983
0.268148962,0.0068,0.9591,0.2069,0.981
0.270052885,0.0098,0.9572,0.2047,0.979
0.272025769,0.0122,0.9550,0.1989,0.976
0.273965654,0.0142,0.9540,0.1974,0.974
0.275962193,0.0151,0.9528,0.1950,0.973
0.278055385,0.0151,0.9523,0.1910,0.971
0.280052116,0.0159,0.9511,0.1896,0.970
0.282011193,0.0164,0.9494,0.1869,0.968
0.283935193,0.0188,0.9482,0.1849,0.966
