time,gFx,gFy,gFz,TgF
0.00319127,-0.0149,0.9848,0.1522,0.997
0.003682346,-0.0156,0.9846,0.1493,0.996
0.003948346,-0.0159,0.9846,0.1419,0.995
0.004200423,-0.0166,0.9846,0.1378,0.994
0.004446962,-0.0171,0.9848,0.1353,0.994
0.005071616,-0.0178,0.9850,0.1297,0.994
0.00710477,-0.0198,0.9868,0.1251,0.995
0.011703193,-0.0217,0.9885,0.1234,0.996
0.012296731,-0.0225,0.9887,0.1175,0.996
0.013092654,-0.0237,0.9897,0.1163,0.997
0.016394039,-0.0279,0.9902,0.1146,0.997
0.016922654,-0.0325,0.9894,0.1151,0.997
0.019045077,-0.0342,0.9897,0.1146,0.997
0.020814962,-0.0369,0.9892,0.1151,0.997
0.022754116,-0.0393,0.9914,0.1151,0.999
0.024812077,-0.0415,0.9919,0.1158,0.999
0.0287495,-0.0440,0.9936,0.1173,1.001
0.029335962,-0.0476,0.9936,0.1190,1.002
0.030871808,-0.0481,0.9924,0.1219,1.001
0.032827193,-0.0489,0.9933,0.1266,1.003
0.034864731,-0.0498,0.9933,0.1285,1.003
0.0366135,-0.0525,0.9948,0.1339,1.005
0.038619693,-0.0545,0.9963,0.1397,1.008
0.040624616,-0.0550,0.9968,0.1419,1.008
0.043981731,-0.0557,0.9953,0.1471,1.008
0.044560616,-0.0564,0.9951,0.1488,1.008
0.046613923,-0.0584,0.9953,0.1544,1.009
0.048535846,-0.0591,0.9951,0.1578,1.009
0.050298769,-0.0579,0.9948,0.1610,1.009
0.052404923,-0.0577,0.9943,0.1664,1.010
0.054341308,-0.0569,0.9946,0.1695,1.011
0.056339039,-0.0567,0.9955,0.1708,1.012
0.058310654,-0.0547,0.9943,0.1717,1.011
0.063231039,-0.0537,0.9929,0.1735,1.009
0.063853616,-0.0550,0.9929,0.1759,1.010
0.064243693,-0.0530,0.9936,0.1754,1.010
0.066469808,-0.0528,0.9941,0.1764,1.011
0.068745116,-0.0503,0.9921,0.1779,1.009
0.070155,-0.0479,0.9921,0.1774,1.009
0.072415231,-0.0467,0.9921,0.1766,1.009
0.074249462,-0.0437,0.9907,0.1764,1.007
0.077338077,-0.0428,0.9904,0.1752,1.007
0.079028731,-0.0410,0.9887,0.1752,1.005
0.080160808,-0.0391,0.9894,0.1757,1.006
0.082207193,-0.0386,0.9882,0.1747,1.004
0.084126846,-0.0371,0.9860,0.1732,1.002
0.085970616,-0.0349,0.9853,0.1708,1.001
0.087922731,-0.0335,0.9853,0.1703,1.000
0.089949116,-0.0318,0.9848,0.1669,0.999
0.091853846,-0.0320,0.9853,0.1656,1.000
0.093867039,-0.0313,0.9819,0.1686,0.997
0.0963445,-0.0305,0.9816,0.1683,0.996
0.097927577,-0.0293,0.9809,0.1681,0.996
0.099779154,-0.0293,0.9804,0.1673,0.995
0.101886885,-0.0276,0.9794,0.1681,0.994
0.103856154,-0.0276,0.9794,0.1676,0.994
0.105734616,-0.0288,0.9799,0.1678,0.995
0.107583462,-0.0300,0.9811,0.1669,0.996
0.110429116,-0.0305,0.9816,0.1659,0.996
0.113034308,-0.0318,0.9809,0.1644,0.995
0.113661808,-0.0313,0.9802,0.1634,0.994
0.115620539,-0.0313,0.9814,0.1630,0.995
0.117507,-0.0330,0.9811,0.1608,0.995
0.119573539,-0.0340,0.9806,0.1605,0.994
0.121753769,-0.0359,0.9819,0.1583,0.995
0.123469385,-0.0366,0.9826,0.1571,0.996
0.1254645,-0.0369,0.9821,0.1546,0.995
0.127988116,-0.0379,0.9821,0.1527,0.995
0.129480808,-0.0396,0.9828,0.1512,0.995
0.131468116,-0.0391,0.9828,0.1490,0.995
0.1333385,-0.0386,0.9828,0.1468,0.995
0.135430231,-0.0396,0.9836,0.1456,0.995
0.137270116,-0.0403,0.9833,0.1419,0.994
0.139180154,-0.0408,0.9836,0.1402,0.994
0.141185193,-0.0413,0.9841,0.1380,0.995
0.144415539,-0.0432,0.9848,0.1366,0.995
0.145520808,-0.0425,0.9853,0.1349,0.995
0.147218962,-0.0423,0.9863,0.1322,0.996
0.149171769,-0.0423,0.9875,0.1266,0.996
0.151051462,-0.0432,0.9872,0.1261,0.996
0.152966846,-0.0415,0.9843,0.1241,0.993
0.1548915,-0.0396,0.9853,0.1226,0.994
0.156874154,-0.0386,0.9877,0.1204,0.996
0.159085539,-0.0391,0.9885,0.1180,0.996
0.168915885,-0.0386,0.9885,0.1175,0.996
0.169535692,-0.0396,0.9880,0.1180,0.996
0.169843577,-0.0379,0.9885,0.1168,0.996
0.170108231,-0.0386,0.9899,0.1160,0.997
0.170355962,-0.0403,0.9902,0.1151,0.998
0.170594846,-0.0406,0.9892,0.1158,0.997
0.172684116,-0.0406,0.9894,0.1148,0.997
0.174675923,-0.0415,0.9897,0.1153,0.997
0.177532346,-0.0418,0.9887,0.1153,0.996
0.179780308,-0.0403,0.9880,0.1173,0.996
0.180639231,-0.0420,0.9890,0.1195,0.997
0.182701154,-0.0430,0.9887,0.1219,0.997
0.185165577,-0.0437,0.9890,0.1253,0.998
0.186483731,-0.0445,0.9897,0.1261,0.999
0.188407577,-0.0450,0.9894,0.1297,0.999
0.190639731,-0.0452,0.9904,0.1305,1.000
0.192510077,-0.0459,0.9899,0.1329,1.000
0.195409231,-0.0484,0.9877,0.1351,0.998
0.1963675,-0.0491,0.9894,0.1375,1.000
0.198366654,-0.0501,0.9897,0.1400,1.001
0.200295731,-0.0528,0.9885,0.1432,1.000
0.202258077,-0.0530,0.9887,0.1449,1.001
0.204253039,-0.0540,0.9907,0.1483,1.003
0.206224077,-0.0569,0.9892,0.1493,1.002
0.208101808,-0.0567,0.9887,0.1502,1.002
0.211030616,-0.0579,0.9897,0.1539,1.003
0.212161423,-0.0564,0.9904,0.1554,1.004
0.214051539,-0.0557,0.9897,0.1559,1.003
0.216146731,-0.0557,0.9912,0.1578,1.005
0.2178885,-0.0552,0.9912,0.1568,1.005
0.21991,-0.0579,0.9912,0.1571,1.005
0.222083154,-0.0564,0.9899,0.1571,1.004
0.223914269,-0.0564,0.9899,0.1566,1.004
0.225777116,-0.0572,0.9887,0.1554,1.002
0.227912077,-0.0572,0.9872,0.1549,1.001
0.229947846,-0.0562,0.9858,0.1551,0.999
0.232994846,-0.0557,0.9863,0.1522,0.999
0.2341115,-0.0572,0.9858,0.1512,0.999
0.235582808,-0.0572,0.9843,0.1495,0.997
0.237494,-0.0552,0.9811,0.1483,0.994
0.239433385,-0.0547,0.9811,0.1476,0.994
0.241400577,-0.0567,0.9804,0.1468,0.993
0.246372616,-0.0567,0.9789,0.1451,0.991
0.246983116,-0.0559,0.9760,0.1446,0.988
0.247421731,-0.0547,0.9740,0.1466,0.987
0.249413846,-0.0530,0.9723,0.1468,0.985
0.251629769,-0.0535,0.9706,0.1463,0.983
0.253697577,-0.0530,0.9719,0.1476,0.984
0.255355731,-0.0520,0.9706,0.1471,0.983
0.257187077,-0.0513,0.9687,0.1485,0.981
0.259201192,-0.0513,0.9677,0.1515,0.981
0.262079885,-0.0520,0.9677,0.1507,0.981
0.263457962,-0.0520,0.9657,0.1502,0.979
0.265238615,-0.0520,0.9650,0.1507,0.978
0.267213654,-0.0511,0.9645,0.1505,0.978
0.269097385,-0.0503,0.9660,0.1505,0.979
0.271111615,-0.0496,0.9650,0.1520,0.978
0.272936269,-0.0496,0.9657,0.1512,0.979
0.275006615,-0.0491,0.9687,0.1532,0.982
0.277465077,-0.0484,0.9694,0.1539,0.983
0.279437539,-0.0469,0.9689,0.1510,0.982
0.280906731,-0.0464,0.9689,0.1512,0.982
0.282916346,-0.0464,0.9706,0.1512,0.983
0.284839539,-0.0432,0.9709,0.1507,0.983
0.286842346,-0.0430,0.9704,0.1512,0.983
0.288704346,-0.0413,0.9716,0.1510,0.984
0.290700769,-0.0406,0.9723,0.1510,0.985
0.292795423,-0.0398,0.9733,0.1522,0.986
0.295421192,-0.0388,0.9721,0.1522,0.985
0.296808769,-0.0379,0.9721,0.1527,0.985
0.298958,-0.0354,0.9753,0.1527,0.988
0.300812,-0.0342,0.9765,0.1542,0.989
0.302643846,-0.0344,0.9760,0.1551,0.989
0.304726269,-0.0332,0.9767,0.1539,0.989
0.306515115,-0.0296,0.9787,0.1537,0.991
0.308585885,-0.0291,0.9792,0.1537,0.992
0.311518231,-0.0271,0.9806,0.1542,0.993
0.312987115,-0.0264,0.9802,0.1556,0.993
0.314485923,-0.0247,0.9811,0.1571,0.994
0.316665,-0.0249,0.9821,0.1598,0.995
0.318577,-0.0249,0.9821,0.1608,0.995
0.320431423,-0.0239,0.9850,0.1617,0.999
0.322358308,-0.0232,0.9848,0.1644,0.999
0.324341077,-0.0227,0.9858,0.1652,1.000
0.327894539,-0.0227,0.9880,0.1669,1.002
0.328531269,-0.0222,0.9887,0.1678,1.003
0.330552692,-0.0225,0.9914,0.1693,1.006
0.332818654,-0.0239,0.9926,0.1720,1.008
0.3342775,-0.0239,0.9936,0.1744,1.009
0.336418077,-0.0247,0.9936,0.1771,1.010
0.338109808,-0.0264,0.9951,0.1798,1.012
0.340297885,-0.0279,0.9953,0.1803,1.012
0.342200154,-0.0300,0.9965,0.1835,1.014
0.344793577,-0.0322,0.9977,0.1854,1.015
0.346183654,-0.0340,0.9997,0.1869,1.018
0.348247308,-0.0384,1.0002,0.1891,1.019
0.350339962,-0.0401,1.0019,0.1908,1.021
0.352084962,-0.0425,1.0036,0.1937,1.023
0.354046346,-0.0462,1.0051,0.1962,1.025
0.356064346,-0.0484,1.0051,0.1969,1.025
0.358056923,-0.0511,1.0083,0.1989,1.029
0.371384885,-0.0557,1.0095,0.2018,1.031
0.372191538,-0.0577,1.0087,0.2025,1.030
0.372600346,-0.0618,1.0083,0.2025,1.030
0.373006846,-0.0647,1.0075,0.2038,1.030
0.373413038,-0.0679,1.0083,0.2028,1.031
0.3738115,-0.0694,1.0065,0.2008,1.029
0.374239192,-0.0704,1.0053,0.2011,1.028
0.374637115,-0.0728,1.0034,0.2020,1.026
0.375609423,-0.0735,1.0019,0.2018,1.025
0.378241231,-0.0740,0.9997,0.2008,1.022
0.380489269,-0.0738,0.9975,0.1986,1.020
0.381784423,-0.0735,0.9963,0.1972,1.018
0.383834923,-0.0726,0.9973,0.1945,1.019
0.385644654,-0.0733,0.9973,0.1923,1.018
0.387882423,-0.0723,0.9963,0.1918,1.017
0.389721038,-0.0721,0.9931,0.1896,1.014
0.391518231,-0.0718,0.9907,0.1857,1.010
0.394942385,-0.0708,0.9909,0.1842,1.010
0.395831038,-0.0711,0.9909,0.1810,1.010
0.397654654,-0.0723,0.9916,0.1761,1.010
0.399588423,-0.0718,0.9902,0.1752,1.008
0.401418962,-0.0723,0.9897,0.1752,1.008
0.403419192,-0.0711,0.9890,0.1730,1.006
0.405500385,-0.0713,0.9897,0.1691,1.007
0.407287,-0.0721,0.9902,0.1659,1.007
0.409240423,-0.0716,0.9890,0.1639,1.005
0.411469077,-0.0706,0.9863,0.1617,1.002
0.413368269,-0.0684,0.9853,0.1564,1.000
0.415303115,-0.0677,0.9853,0.1554,1.000
0.417264462,-0.0672,0.9846,0.1534,0.999
0.419283269,-0.0665,0.9836,0.1532,0.998
0.421165846,-0.0665,0.9850,0.1500,0.999
0.423074385,-0.0640,0.9833,0.1468,0.996
0.4249825,-0.0635,0.9828,0.1459,0.996
0.428136269,-0.0623,0.9819,0.1444,0.994
0.430107346,-0.0577,0.9811,0.1449,0.993
0.4310305,-0.0562,0.9794,0.1444,0.992
0.432980731,-0.0537,0.9777,0.1422,0.989
0.435036846,-0.0533,0.9775,0.1410,0.989
0.436922769,-0.0528,0.9750,0.1395,0.986
0.438750308,-0.0511,0.9743,0.1397,0.986
0.440784269,-0.0503,0.9740,0.1410,0.985
0.442758808,-0.0489,0.9711,0.1419,0.983
0.448600692,-0.0481,0.9714,0.1410,0.983
0.449554423,-0.0474,0.9704,0.1405,0.982
0.450109192,-0.0467,0.9694,0.1400,0.981
0.450874731,-0.0472,0.9682,0.1393,0.979
0.452753731,-0.0476,0.9657,0.1397,0.977
0.454592154,-0.0474,0.9653,0.1397,0.976
0.457101231,-0.0464,0.9638,0.1383,0.975
0.458671423,-0.0437,0.9626,0.1378,0.973
0.461081346,-0.0450,0.9643,0.1361,0.975
0.463918962,-0.0452,0.9657,0.1353,0.976
0.464763115,-0.0464,0.9670,0.1366,0.978
0.466653269,-0.0472,0.9672,0.1368,0.978
0.468590346,-0.0454,0.9687,0.1373,0.979
0.470360038,-0.0440,0.9692,0.1378,0.980
0.472359154,-0.0447,0.9704,0.1373,0.981
0.474373769,-0.0462,0.9721,0.1361,0.983
0.476449038,-0.0464,0.9753,0.1368,0.986
0.478398923,-0.0454,0.9760,0.1368,0.987
0.480350923,-0.0452,0.9775,0.1363,0.988
0.482367769,-0.0454,0.9797,0.1373,0.990
0.485682154,-0.0464,0.9802,0.1390,0.991
0.486280846,-0.0469,0.9824,0.1395,0.993
0.488278038,-0.0489,0.9826,0.1397,0.994
0.491383654,-0.0498,0.9841,0.1417,0.995
0.4921445,-0.0523,0.9841,0.1444,0.996
0.495143192,-0.0533,0.9850,0.1451,0.997
0.497207385,-0.0552,0.9860,0.1446,0.998
0.498146154,-0.0562,0.9860,0.1451,0.998
0.5003,-0.0601,0.9872,0.1473,1.000
0.501998731,-0.0613,0.9885,0.1476,1.001
0.504096846,-0.0628,0.9887,0.1485,1.002
0.505987077,-0.0650,0.9885,0.1502,1.002
0.507971923,-0.0662,0.9899,0.1510,1.004
0.509947846,-0.0684,0.9904,0.1515,1.004
0.512128538,-0.0691,0.9916,0.1554,1.006
