time,gFx,gFy,gFz,TgF
0.006029308,-0.0342,0.9721,0.2289,0.999
0.006629539,-0.0352,0.9719,0.2331,1.000
0.007003654,-0.0354,0.9692,0.2380,0.999
0.007295731,-0.0354,0.9689,0.2394,0.999
0.007577962,-0.0344,0.9699,0.2416,1.000
0.007841423,-0.0340,0.9699,0.2450,1.001
0.008106962,-0.0335,0.9701,0.2450,1.001
0.008377846,-0.0344,0.9711,0.2463,1.002
0.008713269,-0.0327,0.9709,0.2458,1.002
0.011141039,-0.0335,0.9706,0.2453,1.002
0.014796423,-0.0342,0.9699,0.2431,1.000
0.015365462,-0.0354,0.9699,0.2421,1.000
0.016614577,-0.0362,0.9692,0.2399,0.999
0.018524231,-0.0371,0.9682,0.2375,0.998
0.0204875,-0.0379,0.9687,0.2370,0.998
0.022428269,-0.0396,0.9670,0.2336,0.996
0.026434885,-0.0406,0.9660,0.2304,0.994
0.027010616,-0.0410,0.9657,0.2277,0.993
0.028540193,-0.0413,0.9640,0.2270,0.991
0.03042,-0.0435,0.9650,0.2257,0.992
0.032403462,-0.0440,0.9650,0.2253,0.992
0.034260231,-0.0435,0.9648,0.2250,0.992
0.036296154,-0.0425,0.9653,0.2250,0.992
0.038172077,-0.0420,0.9640,0.2238,0.991
0.040281462,-0.0408,0.9623,0.2245,0.989
0.042540962,-0.0413,0.9633,0.2240,0.990
0.044246846,-0.0393,0.9631,0.2265,0.990
0.046159923,-0.0388,0.9626,0.2270,0.990
0.048066769,-0.0381,0.9631,0.2279,0.990
0.050016731,-0.0381,0.9643,0.2282,0.992
0.052036346,-0.0381,0.9640,0.2277,0.991
0.053938462,-0.0376,0.9640,0.2265,0.991
0.055936,-0.0369,0.9635,0.2265,0.990
0.066686616,-0.0359,0.9628,0.2277,0.990
0.0673715,-0.0354,0.9638,0.2270,0.991
0.067718923,-0.0344,0.9638,0.2274,0.991
0.068016539,-0.0342,0.9631,0.2260,0.990
0.068315462,-0.0335,0.9638,0.2265,0.991
0.068605962,-0.0313,0.9655,0.2277,0.992
0.069609039,-0.0313,0.9660,0.2282,0.993
0.071704654,-0.0320,0.9665,0.2270,0.993
0.075147539,-0.0337,0.9662,0.2279,0.993
0.075781039,-0.0332,0.9670,0.2282,0.994
0.077603923,-0.0318,0.9679,0.2292,0.995
0.079698039,-0.0315,0.9675,0.2279,0.994
0.081548269,-0.0320,0.9679,0.2277,0.995
0.0837635,-0.0335,0.9675,0.2272,0.994
0.085470731,-0.0330,0.9672,0.2267,0.994
0.087481616,-0.0330,0.9677,0.2262,0.994
0.089383616,-0.0347,0.9684,0.2248,0.995
0.101176654,-0.0337,0.9692,0.2245,0.995
0.101770846,-0.0325,0.9687,0.2248,0.995
0.102083885,-0.0349,0.9682,0.2257,0.995
0.102338692,-0.0359,0.9697,0.2257,0.996
0.102632616,-0.0357,0.9701,0.2265,0.997
0.102879269,-0.0357,0.9706,0.2260,0.997
0.103127346,-0.0374,0.9699,0.2267,0.997
0.105183962,-0.0362,0.9684,0.2277,0.995
0.109115616,-0.0369,0.9675,0.2277,0.995
0.110144885,-0.0371,0.9670,0.2289,0.994
0.111496,-0.0376,0.9672,0.2287,0.995
0.113214269,-0.0376,0.9704,0.2294,0.998
0.115452385,-0.0366,0.9709,0.2284,0.998
0.116859962,-0.0369,0.9699,0.2282,0.997
0.119013462,-0.0364,0.9677,0.2289,0.995
0.120848616,-0.0347,0.9679,0.2296,0.995
0.1228935,-0.0337,0.9682,0.2299,0.996
0.1251215,-0.0330,0.9682,0.2287,0.995
0.126926846,-0.0332,0.9684,0.2289,0.996
0.128755269,-0.0342,0.9660,0.2296,0.993
0.130802039,-0.0310,0.9655,0.2284,0.993
0.132715423,-0.0310,0.9643,0.2287,0.992
0.134683769,-0.0315,0.9638,0.2289,0.991
0.136616346,-0.0310,0.9650,0.2289,0.992
0.138637116,-0.0313,0.9657,0.2270,0.993
0.144296616,-0.0305,0.9665,0.2255,0.993
0.144856885,-0.0298,0.9670,0.2257,0.993
0.1451575,-0.0296,0.9677,0.2248,0.994
0.146639885,-0.0315,0.9675,0.2235,0.993
0.148456077,-0.0318,0.9677,0.2238,0.994
0.150897385,-0.0310,0.9689,0.2235,0.995
0.152437885,-0.0308,0.9694,0.2255,0.996
0.154324231,-0.0291,0.9694,0.2304,0.997
0.156291577,-0.0288,0.9697,0.2340,0.998
0.162060923,-0.0286,0.9697,0.2362,0.998
0.162732385,-0.0298,0.9697,0.2358,0.998
0.163058885,-0.0303,0.9704,0.2358,0.999
0.164316885,-0.0291,0.9716,0.2328,1.000
0.166425077,-0.0305,0.9706,0.2292,0.998
0.168265346,-0.0313,0.9714,0.2287,0.998
0.170195539,-0.0308,0.9709,0.2260,0.997
0.172420654,-0.0337,0.9706,0.2262,0.997
0.175528846,-0.0332,0.9714,0.2257,0.998
0.176939769,-0.0337,0.9719,0.2250,0.998
0.181922192,-0.0344,0.9721,0.2245,0.998
0.182973039,-0.0340,0.9723,0.2243,0.998
0.183357769,-0.0347,0.9723,0.2238,0.998
0.183917577,-0.0357,0.9728,0.2228,0.999
0.185951462,-0.0359,0.9731,0.2194,0.998
0.187899577,-0.0369,0.9728,0.2184,0.998
0.189901462,-0.0364,0.9733,0.2169,0.998
0.191955423,-0.0386,0.9748,0.2177,1.000
0.194073308,-0.0379,0.9748,0.2165,0.999
0.195845346,-0.0393,0.9738,0.2135,0.998
0.197730846,-0.0391,0.9716,0.2147,0.996
0.199768769,-0.0381,0.9716,0.2179,0.996
0.201676923,-0.0354,0.9709,0.2211,0.996
0.203645039,-0.0354,0.9704,0.2216,0.996
0.205717539,-0.0359,0.9697,0.2253,0.996
0.208482808,-0.0369,0.9689,0.2260,0.996
0.209797154,-0.0357,0.9692,0.2260,0.996
0.211639077,-0.0342,0.9694,0.2279,0.996
0.213635039,-0.0332,0.9679,0.2289,0.995
0.215529923,-0.0332,0.9684,0.2296,0.996
0.217476808,-0.0330,0.9679,0.2304,0.996
0.219408731,-0.0318,0.9672,0.2314,0.995
0.221378039,-0.0327,0.9677,0.2323,0.996
0.223436808,-0.0335,0.9682,0.2311,0.996
0.225397462,-0.0342,0.9684,0.2306,0.996
0.227356462,-0.0354,0.9692,0.2314,0.997
0.229298039,-0.0362,0.9697,0.2314,0.998
0.231197385,-0.0357,0.9709,0.2301,0.998
0.233213308,-0.0337,0.9711,0.2282,0.998
0.235113115,-0.0330,0.9716,0.2274,0.998
0.237082923,-0.0327,0.9726,0.2284,1.000
0.239099654,-0.0320,0.9711,0.2279,0.998
0.250788423,-0.0322,0.9692,0.2274,0.996
0.251521077,-0.0288,0.9687,0.2277,0.995
0.251879731,-0.0281,0.9689,0.2274,0.996
0.252200577,-0.0286,0.9692,0.2270,0.996
0.252492962,-0.0310,0.9684,0.2260,0.995
0.252782731,-0.0313,0.9692,0.2274,0.996
0.253085923,-0.0291,0.9704,0.2277,0.997
0.254798423,-0.0288,0.9714,0.2287,0.998
0.256781577,-0.0308,0.9711,0.2292,0.998
0.259555539,-0.0315,0.9716,0.2289,0.999
