time,gFx,gFy,gFz,TgF
0.003997923,0.0923,0.9951,0.0589,1.001
0.00444973,0.0904,0.9958,0.0596,1.002
0.004689,0.0887,0.9958,0.0621,1.002
0.004923115,0.0889,0.9951,0.0621,1.001
0.005154461,0.0889,0.9941,0.0628,1.000
0.005389192,0.0855,0.9943,0.0618,1.000
0.011533307,0.0843,0.9929,0.0618,0.998
0.012088346,0.0826,0.9919,0.0613,0.997
0.012363538,0.0809,0.9909,0.0616,0.996
0.012613961,0.0804,0.9894,0.0606,0.995
0.014251346,0.0794,0.9890,0.0581,0.994
0.016249192,0.0789,0.9892,0.0569,0.994
0.018150307,0.0762,0.9885,0.0564,0.993
0.021778307,0.0740,0.9897,0.0550,0.994
0.022356,0.0721,0.9890,0.0552,0.993
0.024163154,0.0716,0.9902,0.0555,0.994
0.026130269,0.0701,0.9902,0.0562,0.994
0.02810273,0.0691,0.9907,0.0545,0.995
0.030019423,0.0679,0.9902,0.0552,0.994
0.032003269,0.0679,0.9907,0.0557,0.995
0.033973846,0.0682,0.9916,0.0552,0.996
0.037258077,0.0672,0.9897,0.0562,0.994
0.037877192,0.0674,0.9892,0.0572,0.993
0.039986461,0.0679,0.9902,0.0599,0.994
0.042010153,0.0679,0.9897,0.0611,0.994
0.043900423,0.0672,0.9892,0.0638,0.994
0.045919269,0.0643,0.9897,0.0652,0.994
0.047845115,0.0655,0.9902,0.0669,0.995
0.049818961,0.0665,0.9909,0.0679,0.995
0.051785077,0.0665,0.9897,0.0687,0.994
0.05400823,0.0669,0.9877,0.0723,0.993
0.0559055,0.0669,0.9877,0.0745,0.993
0.05768323,0.0660,0.9870,0.0748,0.992
0.059709192,0.0672,0.9855,0.0767,0.991
0.061637577,0.0689,0.9863,0.0787,0.992
0.063671115,0.0691,0.9865,0.0801,0.992
0.065533384,0.0669,0.9877,0.0777,0.993
0.067586961,0.0665,0.9877,0.0784,0.993
0.079398538,0.0677,0.9853,0.0801,0.991
0.080038615,0.0687,0.9848,0.0794,0.990
0.080374653,0.0689,0.9848,0.0796,0.990
0.080676538,0.0684,0.9858,0.0796,0.991
0.080937192,0.0726,0.9853,0.0806,0.991
0.081203884,0.0738,0.9846,0.0806,0.991
0.08145473,0.0748,0.9838,0.0821,0.990
0.083368615,0.0765,0.9833,0.0821,0.990
0.085277577,0.0782,0.9826,0.0816,0.989
0.087448807,0.0801,0.9833,0.0816,0.990
0.089359423,0.0809,0.9831,0.0811,0.990
0.091534923,0.0838,0.9821,0.0831,0.989
0.093414307,0.0840,0.9826,0.0833,0.990
0.095319807,0.0843,0.9821,0.0845,0.989
0.097223769,0.0860,0.9816,0.0870,0.989
0.099526961,0.0867,0.9816,0.0870,0.989
0.101161077,0.0877,0.9799,0.0865,0.988
0.110825192,0.0870,0.9814,0.0875,0.989
0.111563692,0.0882,0.9831,0.0892,0.991
0.111983269,0.0901,0.9831,0.0914,0.991
0.112309846,0.0899,0.9826,0.0921,0.991
0.112577307,0.0880,0.9826,0.0928,0.991
0.112836153,0.0897,0.9831,0.0909,0.991
0.114847192,0.0887,0.9846,0.0911,0.993
0.116773769,0.0880,0.9858,0.0901,0.994
0.118772692,0.0877,0.9865,0.0889,0.994
0.120809692,0.0860,0.9877,0.0872,0.995
0.122805884,0.0867,0.9894,0.0858,0.997
0.124747961,0.0872,0.9897,0.0853,0.997
0.127141884,0.0867,0.9904,0.0823,0.998
0.128596423,0.0860,0.9916,0.0816,0.999
0.130568884,0.0860,0.9926,0.0782,0.999
0.132525577,0.0860,0.9933,0.0755,1.000
0.134485615,0.0862,0.9936,0.0748,1.000
0.137308269,0.0853,0.9953,0.0718,1.002
0.139109653,0.0838,0.9936,0.0694,1.000
0.140455461,0.0843,0.9943,0.0679,1.000
0.14241873,0.0855,0.9960,0.0652,1.002
0.144516384,0.0862,0.9963,0.0633,1.002
0.146466692,0.0858,0.9946,0.0606,1.000
0.148331038,0.0850,0.9953,0.0557,1.000
0.150292692,0.0848,0.9960,0.0537,1.001
0.152333807,0.0843,0.9943,0.0518,0.999
0.162674884,0.0836,0.9943,0.0520,0.999
0.163319769,0.0843,0.9953,0.0493,1.000
0.163628115,0.0843,0.9946,0.0459,0.999
0.163902269,0.0838,0.9943,0.0459,0.999
0.164180076,0.0850,0.9943,0.0462,0.999
0.165186038,0.0836,0.9936,0.0469,0.998
0.166048769,0.0833,0.9929,0.0469,0.997
0.168072461,0.0828,0.9936,0.0481,0.998
0.171044538,0.0828,0.9933,0.0489,0.998
0.171972115,0.0826,0.9904,0.0518,0.995
0.174050153,0.0823,0.9921,0.0523,0.997
0.176028,0.0821,0.9933,0.0545,0.998
0.178004346,0.0809,0.9938,0.0579,0.999
0.179838423,0.0806,0.9936,0.0596,0.999
0.181814692,0.0796,0.9929,0.0635,0.998
0.184539038,0.0794,0.9933,0.0674,0.999
0.186103692,0.0777,0.9926,0.0691,0.998
0.196585423,0.0772,0.9926,0.0728,0.998
0.19713273,0.0772,0.9924,0.0740,0.998
0.197422961,0.0777,0.9919,0.0770,0.998
0.197659307,0.0782,0.9914,0.0806,0.998
0.197902807,0.0784,0.9914,0.0821,0.998
0.198124307,0.0767,0.9892,0.0843,0.996
0.19959173,0.0777,0.9882,0.0850,0.995
0.201397346,0.0779,0.9902,0.0862,0.997
0.209041346,0.0792,0.9882,0.0894,0.995
0.209609461,0.0787,0.9880,0.0892,0.995
0.209905961,0.0794,0.9860,0.0892,0.993
0.210192076,0.0801,0.9860,0.0884,0.993
0.211340384,0.0806,0.9858,0.0882,0.993
0.213637461,0.0814,0.9838,0.0870,0.991
0.215517538,0.0814,0.9833,0.0850,0.990
0.217154653,0.0828,0.9843,0.0831,0.991
0.21905173,0.0833,0.9828,0.0821,0.990
0.221587153,0.0836,0.9824,0.0811,0.989
0.223011115,0.0826,0.9819,0.0792,0.989
0.225008538,0.0843,0.9826,0.0789,0.989
0.227080269,0.0845,0.9819,0.0794,0.989
0.228929615,0.0826,0.9836,0.0750,0.990
0.230815846,0.0833,0.9838,0.0738,0.990
0.232776884,0.0836,0.9848,0.0708,0.991
0.234710615,0.0850,0.9850,0.0684,0.991
0.237032,0.0845,0.9848,0.0674,0.991
0.238754923,0.0853,0.9850,0.0667,0.991
0.240736153,0.0836,0.9858,0.0679,0.992
0.242734384,0.0821,0.9868,0.0684,0.993
0.244703807,0.0811,0.9863,0.0669,0.992
0.246593884,0.0814,0.9865,0.0674,0.992
0.248584615,0.0816,0.9885,0.0669,0.994
0.250510923,0.0809,0.9872,0.0669,0.993
0.253723038,0.0792,0.9885,0.0679,0.994
0.2549025,0.0782,0.9897,0.0704,0.995
0.256595153,0.0774,0.9899,0.0713,0.996
0.258604115,0.0777,0.9890,0.0708,0.995
0.260545692,0.0772,0.9887,0.0718,0.994
0.262385115,0.0777,0.9885,0.0721,0.994
0.264322615,0.0765,0.9899,0.0726,0.996
0.266237384,0.0757,0.9897,0.0740,0.995
0.268240153,0.0752,0.9912,0.0755,0.997
0.278752384,0.0748,0.9914,0.0789,0.997
0.279305576,0.0748,0.9909,0.0799,0.997
0.279551846,0.0730,0.9892,0.0818,0.995
0.279789576,0.0730,0.9902,0.0818,0.996
0.280020384,0.0735,0.9914,0.0840,0.998
0.280261115,0.0738,0.9904,0.0848,0.997
0.281974269,0.0743,0.9914,0.0862,0.998
0.283979576,0.0748,0.9926,0.0875,0.999
0.286054807,0.0721,0.9924,0.0875,0.999
0.288647038,0.0721,0.9912,0.0884,0.998
0.290034999,0.0745,0.9914,0.0916,0.998
0.292017846,0.0755,0.9912,0.0923,0.998
0.293909961,0.0762,0.9926,0.0919,1.000
0.296505576,0.0772,0.9921,0.0919,0.999
0.297900038,0.0765,0.9914,0.0906,0.998
0.299750423,0.0760,0.9926,0.0911,1.000
0.301869807,0.0765,0.9936,0.0914,1.001
0.304452615,0.0748,0.9921,0.0892,0.999
0.305726192,0.0755,0.9921,0.0882,0.999
0.307761538,0.0767,0.9919,0.0865,0.999
0.309932346,0.0782,0.9941,0.0853,1.001
0.311571807,0.0777,0.9936,0.0833,1.000
0.313428923,0.0767,0.9924,0.0801,0.999
0.315511961,0.0767,0.9926,0.0779,0.999
0.317398769,0.0782,0.9933,0.0770,0.999
0.319444538,0.0792,0.9941,0.0743,1.000
0.321806499,0.0799,0.9946,0.0706,1.000
0.323429153,0.0792,0.9936,0.0699,0.999
0.325330307,0.0789,0.9936,0.0696,0.999
0.327348307,0.0784,0.9943,0.0684,1.000
0.329191269,0.0767,0.9953,0.0674,1.001
0.331172999,0.0777,0.9963,0.0645,1.001
0.333135846,0.0784,0.9973,0.0640,1.002
0.335093153,0.0777,0.9968,0.0652,1.002
0.337142461,0.0787,0.9960,0.0672,1.001
0.339199807,0.0801,0.9953,0.0660,1.001
0.34112673,0.0799,0.9951,0.0645,1.000
0.343183038,0.0814,0.9951,0.0652,1.001
0.34508073,0.0821,0.9946,0.0660,1.000
0.347088423,0.0811,0.9931,0.0679,0.999
0.348960038,0.0821,0.9929,0.0665,0.998
0.350928269,0.0818,0.9938,0.0677,0.999
0.353912653,0.0816,0.9919,0.0689,0.998
0.355686461,0.0826,0.9904,0.0708,0.996
0.356807961,0.0821,0.9899,0.0733,0.996
0.358915692,0.0814,0.9904,0.0748,0.997
0.360783499,0.0821,0.9904,0.0765,0.997
0.362722769,0.0818,0.9899,0.0765,0.996
0.364676692,0.0826,0.9904,0.0792,0.997
0.366691038,0.0804,0.9882,0.0794,0.995
0.36861823,0.0792,0.9887,0.0801,0.995
0.378977192,0.0792,0.9894,0.0838,0.996
0.379511538,0.0799,0.9885,0.0875,0.996
0.379752115,0.0792,0.9877,0.0884,0.995
0.379986999,0.0789,0.9892,0.0887,0.996
0.38021273,0.0772,0.9897,0.0899,0.997
0.380448346,0.0750,0.9904,0.0928,0.998
0.382383884,0.0752,0.9897,0.0938,0.997
0.384312115,0.0748,0.9894,0.0933,0.997
0.386356576,0.0760,0.9912,0.0936,0.998
0.388627576,0.0743,0.9914,0.0936,0.999
0.390401922,0.0718,0.9904,0.0941,0.997
0.392387653,0.0708,0.9907,0.0938,0.998
0.394256115,0.0704,0.9902,0.0928,0.997
0.396228884,0.0708,0.9887,0.0904,0.995
0.39828323,0.0718,0.9877,0.0892,0.994
0.400198961,0.0723,0.9865,0.0877,0.993
0.402076807,0.0733,0.9865,0.0867,0.993
0.405652384,0.0728,0.9865,0.0850,0.993
0.406307769,0.0733,0.9860,0.0814,0.992
0.408143115,0.0760,0.9853,0.0796,0.991
0.410090038,0.0770,0.9821,0.0782,0.988
0.411931961,0.0770,0.9809,0.0772,0.987
0.413899422,0.0784,0.9816,0.0760,0.988
0.415848576,0.0821,0.9804,0.0733,0.987
0.417826461,0.0838,0.9809,0.0694,0.987
0.420969615,0.0840,0.9821,0.0684,0.988
0.421809653,0.0845,0.9809,0.0662,0.987
0.423778115,0.0848,0.9797,0.0657,0.986
0.425746807,0.0865,0.9792,0.0650,0.985
0.428311576,0.0894,0.9797,0.0643,0.986
0.429598269,0.0904,0.9799,0.0640,0.986
0.431564922,0.0921,0.9777,0.0618,0.984
0.433513884,0.0923,0.9782,0.0608,0.984
0.435530769,0.0938,0.9784,0.0613,0.985
0.437771115,0.0953,0.9780,0.0596,0.984
0.439720692,0.0965,0.9782,0.0594,0.985
0.441485422,0.0960,0.9772,0.0596,0.984
0.443500422,0.0958,0.9797,0.0601,0.986
0.445448346,0.0963,0.9799,0.0596,0.986
0.447465269,0.0965,0.9794,0.0623,0.986
0.44936923,0.0960,0.9794,0.0621,0.986
0.451295038,0.0960,0.9809,0.0638,0.988
0.453806884,0.0985,0.9831,0.0630,0.990
0.459317807,0.0972,0.9828,0.0630,0.990
0.459913884,0.0967,0.9828,0.0640,0.990
0.460205153,0.0972,0.9841,0.0650,0.991
0.461284346,0.0960,0.9843,0.0652,0.991
0.463303615,0.0955,0.9846,0.0660,0.991
0.465338461,0.0948,0.9846,0.0660,0.991
0.467058038,0.0928,0.9853,0.0677,0.992
0.469305307,0.0904,0.9865,0.0684,0.993
0.476522422,0.0894,0.9872,0.0699,0.994
0.477232038,0.0892,0.9885,0.0701,0.995
0.477537653,0.0884,0.9887,0.0696,0.995
0.477767692,0.0858,0.9892,0.0708,0.995
0.478834845,0.0862,0.9904,0.0728,0.997
0.480885153,0.0860,0.9912,0.0735,0.998
0.482710845,0.0840,0.9916,0.0730,0.998
0.484721615,0.0826,0.9914,0.0748,0.998
0.48743673,0.0794,0.9936,0.0782,1.000
0.488841038,0.0792,0.9943,0.0782,1.001
0.490783038,0.0799,0.9938,0.0782,1.000
0.492778884,0.0784,0.9943,0.0804,1.001
0.49461673,0.0784,0.9938,0.0814,1.000
0.496538422,0.0789,0.9926,0.0811,0.999
0.49848173,0.0782,0.9931,0.0806,0.999
0.500476345,0.0782,0.9933,0.0804,1.000
0.502458038,0.0804,0.9933,0.0789,1.000
0.504661653,0.0794,0.9926,0.0787,0.999
0.506725999,0.0796,0.9931,0.0799,0.999
0.508544807,0.0784,0.9916,0.0782,0.998
0.510385422,0.0782,0.9909,0.0774,0.997
0.512461345,0.0789,0.9907,0.0748,0.997
0.514433269,0.0792,0.9902,0.0721,0.996
0.516402307,0.0779,0.9897,0.0721,0.995
0.518358269,0.0784,0.9877,0.0704,0.993
0.521343576,0.0814,0.9868,0.0665,0.992
0.522394653,0.0821,0.9872,0.0655,0.993
0.524502922,0.0826,0.9855,0.0650,0.991
0.526334499,0.0828,0.9850,0.0643,0.991
0.528340192,0.0831,0.9838,0.0621,0.989
0.53019273,0.0828,0.9821,0.0613,0.988
0.532286115,0.0823,0.9826,0.0608,0.988
0.53398673,0.0840,0.9831,0.0594,0.988
0.536217922,0.0843,0.9828,0.0594,0.988
0.539749961,0.0855,0.9826,0.0577,0.988
0.542748922,0.0855,0.9831,0.0574,0.988
0.543927922,0.0867,0.9846,0.0559,0.990
0.544896422,0.0867,0.9836,0.0557,0.989
0.546079807,0.0831,0.9841,0.0559,0.989
0.548412999,0.0828,0.9843,0.0567,0.989
0.550098922,0.0831,0.9858,0.0579,0.991
0.552148115,0.0823,0.9875,0.0581,0.993
0.555478538,0.0794,0.9887,0.0581,0.994
0.556871653,0.0784,0.9885,0.0584,0.993
0.557992499,0.0777,0.9892,0.0594,0.994
0.560076499,0.0772,0.9916,0.0591,0.996
0.561787807,0.0765,0.9924,0.0586,0.997
0.563825692,0.0750,0.9941,0.0584,0.999
0.565685807,0.0728,0.9946,0.0589,0.999
0.567983999,0.0726,0.9931,0.0586,0.997
0.569866269,0.0728,0.9946,0.0616,0.999
0.583619345,0.0708,0.9960,0.0625,1.001
0.585048038,0.0696,0.9960,0.0630,1.000
0.586024576,0.0689,0.9968,0.0655,1.001
0.588261768,0.0704,0.9973,0.0645,1.002
0.588779115,0.0708,0.9977,0.0652,1.002
0.589142768,0.0691,0.9980,0.0643,1.002
0.589407576,0.0684,0.9987,0.0635,1.003
0.589641576,0.0674,0.9997,0.0645,1.004
0.589871922,0.0669,0.9990,0.0638,1.003
0.590096038,0.0665,0.9995,0.0660,1.004
0.605100576,0.0679,0.9987,0.0650,1.003
0.605676961,0.0684,0.9977,0.0655,1.002
0.605937384,0.0687,0.9985,0.0665,1.003
0.606186038,0.0706,0.9985,0.0657,1.003
0.606412768,0.0718,0.9970,0.0652,1.002
0.606641692,0.0733,0.9936,0.0657,0.998
0.606869192,0.0723,0.9924,0.0662,0.997
0.607092961,0.0733,0.9890,0.0672,0.994
0.607377115,0.0760,0.9877,0.0694,0.993
0.608955115,0.0767,0.9882,0.0706,0.994
0.610978692,0.0794,0.9858,0.0733,0.992
0.613204922,0.0814,0.9855,0.0752,0.992
0.614765807,0.0831,0.9821,0.0779,0.989
0.61683273,0.0865,0.9809,0.0811,0.988
0.618831115,0.0884,0.9804,0.0828,0.988
0.621994538,0.0914,0.9772,0.0872,0.985
0.622801461,0.0923,0.9750,0.0904,0.984
0.624709768,0.0938,0.9731,0.0967,0.982
0.626651884,0.0963,0.9704,0.1007,0.980
0.628730615,0.0967,0.9704,0.1031,0.981
0.630682961,0.0967,0.9697,0.1068,0.980
0.632599768,0.0967,0.9684,0.1080,0.979
0.634471422,0.0960,0.9675,0.1094,0.978
0.636649422,0.0955,0.9675,0.1099,0.978
0.639849422,0.0948,0.9672,0.1107,0.978
0.64117573,0.0945,0.9709,0.1124,0.982
0.642623076,0.0943,0.9709,0.1094,0.982
0.644496076,0.0936,0.9709,0.1080,0.981
0.646431615,0.0906,0.9714,0.1070,0.981
0.648601115,0.0899,0.9731,0.1058,0.983
0.650601692,0.0865,0.9770,0.1033,0.986
0.652403922,0.0862,0.9762,0.0997,0.985
0.656712345,0.0845,0.9770,0.0982,0.986
0.65807273,0.0826,0.9802,0.0938,0.988
0.659208076,0.0784,0.9816,0.0901,0.989
0.660437807,0.0770,0.9824,0.0887,0.989
0.662282922,0.0755,0.9843,0.0860,0.991
0.66428373,0.0740,0.9863,0.0831,0.993
0.666335576,0.0716,0.9863,0.0801,0.992
0.668202153,0.0687,0.9892,0.0757,0.994
0.670126961,0.0687,0.9887,0.0728,0.994
0.685147845,0.0662,0.9902,0.0677,0.995
0.68594773,0.0655,0.9914,0.0645,0.996
0.686360922,0.0638,0.9924,0.0577,0.996
0.686757576,0.0628,0.9946,0.0542,0.998
0.687152653,0.0625,0.9951,0.0525,0.998
0.687563191,0.0640,0.9955,0.0469,0.999
0.687926653,0.0625,0.9948,0.0442,0.998
0.688301461,0.0613,0.9948,0.0430,0.998
0.712424153,0.0574,0.9929,0.0396,0.995
0.713410845,0.0564,0.9943,0.0379,0.997
0.713900961,0.0567,0.9958,0.0362,0.998
0.714349653,0.0547,0.9955,0.0364,0.998
0.714750884,0.0525,0.9963,0.0366,0.998
0.715121807,0.0506,0.9977,0.0391,1.000
0.715622961,0.0496,0.9987,0.0396,1.001
0.716031768,0.0486,0.9973,0.0445,0.999
0.716457461,0.0467,0.9970,0.0447,0.999
0.716838922,0.0464,0.9963,0.0459,0.998
0.717229691,0.0469,0.9980,0.0489,1.000
0.717617884,0.0464,0.9992,0.0513,1.002
0.717990384,0.0464,0.9999,0.0530,1.002
0.718364461,0.0452,1.0004,0.0550,1.003
0.718905768,0.0440,1.0009,0.0564,1.003
0.719381038,0.0437,0.9999,0.0594,1.003
0.719932576,0.0450,1.0002,0.0611,1.003
0.724331384,0.0442,0.9992,0.0628,1.002
0.726644615,0.0437,0.9990,0.0638,1.002
0.727167345,0.0440,0.9987,0.0665,1.002
0.727567807,0.0459,0.9982,0.0662,1.001
0.729275653,0.0462,0.9985,0.0665,1.002
0.73190823,0.0462,0.9985,0.0679,1.002
0.73315523,0.0469,0.9990,0.0687,1.002
0.735133884,0.0472,0.9990,0.0687,1.002
0.737136038,0.0484,0.9987,0.0699,1.002
0.740129615,0.0486,0.9987,0.0704,1.002
0.741009538,0.0489,0.9982,0.0701,1.002
0.743115768,0.0474,0.9977,0.0713,1.001
0.74531023,0.0484,0.9963,0.0726,1.000
0.746839999,0.0496,0.9970,0.0721,1.001
0.748913768,0.0491,0.9975,0.0704,1.001
0.750816191,0.0501,0.9985,0.0706,1.002
0.752782345,0.0530,0.9982,0.0696,1.002
0.756197268,0.0528,0.9999,0.0687,1.004
0.757128384,0.0535,0.9997,0.0687,1.003
0.758744538,0.0533,0.9985,0.0701,1.002
0.760863422,0.0537,0.9992,0.0696,1.003
0.76258723,0.0542,0.9999,0.0682,1.004
0.76458023,0.0542,1.0019,0.0665,1.006
0.766365999,0.0540,1.0026,0.0655,1.006
0.768563422,0.0542,1.0019,0.0677,1.006
0.770438153,0.0542,1.0029,0.0672,1.007
0.777360076,0.0545,1.0029,0.0665,1.007
0.777992884,0.0547,1.0053,0.0660,1.009
0.778266884,0.0555,1.0046,0.0657,1.008
0.778498807,0.0550,1.0034,0.0647,1.007
0.780309038,0.0562,1.0041,0.0643,1.008
0.783905768,0.0564,1.0043,0.0643,1.008
0.784404191,0.0574,1.0026,0.0652,1.006
0.785960268,0.0579,1.0021,0.0655,1.006
0.80109623,0.0579,1.0029,0.0662,1.007
0.801751153,0.0579,1.0014,0.0665,1.005
0.802047961,0.0574,1.0009,0.0665,1.005
0.80229973,0.0559,1.0012,0.0667,1.005
0.802528038,0.0559,1.0007,0.0667,1.004
0.802756653,0.0579,1.0004,0.0647,1.004
0.802980576,0.0574,0.9977,0.0669,1.002
0.803204114,0.0584,0.9980,0.0674,1.002
0.803771268,0.0591,0.9973,0.0674,1.001
0.813188191,0.0574,0.9975,0.0682,1.001
0.813854961,0.0581,0.9968,0.0687,1.001
0.814127884,0.0599,0.9963,0.0687,1.000
0.814374538,0.0603,0.9958,0.0684,1.000
0.816001614,0.0621,0.9965,0.0684,1.001
0.816438422,0.0608,0.9963,0.0687,1.000
0.817580845,0.0608,0.9955,0.0689,1.000
0.819612845,0.0608,0.9948,0.0691,0.999
0.825408576,0.0616,0.9941,0.0684,0.998
0.826231499,0.0630,0.9933,0.0679,0.998
0.826592191,0.0657,0.9921,0.0704,0.997
0.827658614,0.0660,0.9929,0.0704,0.998
0.829943384,0.0672,0.9914,0.0684,0.996
0.831525961,0.0672,0.9912,0.0674,0.996
0.83379023,0.0694,0.9914,0.0650,0.996
0.835602653,0.0696,0.9929,0.0635,0.997
0.837830422,0.0708,0.9931,0.0628,0.998
0.840304961,0.0704,0.9926,0.0618,0.997
0.841458038,0.0713,0.9941,0.0586,0.998
0.843310653,0.0726,0.9941,0.0584,0.998
0.845329499,0.0730,0.9943,0.0562,0.999
0.847333845,0.0735,0.9936,0.0545,0.998
0.849429999,0.0726,0.9929,0.0525,0.997
0.851284576,0.0743,0.9916,0.0518,0.996
0.853303307,0.0735,0.9919,0.0511,0.996
0.856337922,0.0733,0.9902,0.0491,0.994
0.85718923,0.0723,0.9904,0.0481,0.994
0.859053384,0.0733,0.9892,0.0474,0.993
0.861720961,0.0743,0.9880,0.0479,0.992
0.862871807,0.0740,0.9887,0.0489,0.993
0.864946999,0.0740,0.9919,0.0486,0.996
0.866824422,0.0750,0.9897,0.0479,0.994
0.868898076,0.0748,0.9885,0.0489,0.992
0.871020768,0.0755,0.9890,0.0511,0.993
0.878026691,0.0752,0.9894,0.0513,0.994
0.878830461,0.0743,0.9892,0.0535,0.993
0.879171845,0.0760,0.9868,0.0552,0.991
0.879536268,0.0762,0.9860,0.0547,0.990
0.881770884,0.0774,0.9880,0.0564,0.993
0.882805884,0.0779,0.9877,0.0574,0.992
0.885984999,0.0774,0.9868,0.0591,0.992
0.886536076,0.0794,0.9858,0.0603,0.991
0.900262307,0.0806,0.9853,0.0608,0.990
0.901064807,0.0801,0.9846,0.0640,0.990
0.901408884,0.0804,0.9843,0.0655,0.990
0.901701461,0.0801,0.9836,0.0672,0.989
0.901942922,0.0804,0.9838,0.0689,0.990
0.902191345,0.0814,0.9833,0.0691,0.989
0.902449614,0.0821,0.9826,0.0706,0.989
0.90271073,0.0833,0.9824,0.0718,0.988
0.911956961,0.0838,0.9828,0.0730,0.989
0.912781999,0.0840,0.9821,0.0743,0.988
0.913112845,0.0836,0.9824,0.0743,0.989
0.913390537,0.0848,0.9831,0.0745,0.990
0.914089614,0.0853,0.9833,0.0757,0.990
0.914403691,0.0858,0.9831,0.0740,0.990
0.916275961,0.0867,0.9826,0.0706,0.989
0.918256422,0.0853,0.9826,0.0706,0.989
0.920175037,0.0853,0.9831,0.0706,0.989
0.924016345,0.0860,0.9838,0.0699,0.990
0.924851845,0.0862,0.9855,0.0694,0.992
0.926140537,0.0838,0.9848,0.0687,0.991
0.928208345,0.0850,0.9848,0.0667,0.991
0.929901999,0.0850,0.9853,0.0652,0.991
0.932287537,0.0870,0.9853,0.0647,0.991
0.933871153,0.0862,0.9858,0.0645,0.992
0.937093576,0.0850,0.9863,0.0633,0.992
0.939538307,0.0884,0.9858,0.0616,0.992
0.941567576,0.0880,0.9855,0.0596,0.991
0.942130999,0.0884,0.9872,0.0591,0.993
0.943904537,0.0887,0.9870,0.0584,0.993
0.946994807,0.0880,0.9868,0.0581,0.992
