time,gFx,gFy,gFz,TgF
0.003019807,0.1075,0.9924,0.1075,1.004
0.003459846,0.0923,0.9914,0.0982,1.001
0.003721346,0.0845,0.9914,0.0938,0.999
0.003967038,0.0694,0.9919,0.0848,0.998
0.004209154,0.0625,0.9919,0.0816,0.997
0.004444615,0.0498,0.9924,0.0782,0.997
0.006467538,0.0379,0.9921,0.0738,0.996
0.010340231,0.0340,0.9926,0.0730,0.996
0.010853307,0.0257,0.9926,0.0716,0.996
0.012388231,0.0193,0.9924,0.0748,0.995
0.014412807,0.0171,0.9916,0.0765,0.995
0.016209846,0.0147,0.9912,0.0809,0.995
0.018172,0.0144,0.9909,0.0848,0.995
0.020087577,0.0129,0.9904,0.0909,0.995
0.022156654,0.0142,0.9882,0.0994,0.993
0.024042,0.0161,0.9882,0.1041,0.994
0.028598192,0.0181,0.9892,0.1141,0.996
0.029111038,0.0217,0.9885,0.1273,0.997
0.031847384,0.0230,0.9850,0.1327,0.994
0.032332077,0.0269,0.9833,0.1422,0.994
0.034040192,0.0293,0.9836,0.1480,0.995
0.035841731,0.0340,0.9831,0.1588,0.996
0.037895846,0.0376,0.9814,0.1700,0.997
0.039756423,0.0391,0.9802,0.1744,0.996
0.043443115,0.0425,0.9789,0.1845,0.997
0.044001038,0.0469,0.9775,0.1937,0.998
0.045997154,0.0481,0.9755,0.1979,0.997
0.047865884,0.0501,0.9765,0.2042,0.999
0.049888346,0.0508,0.9770,0.2079,1.000
0.051776692,0.0537,0.9765,0.2155,1.001
0.053859577,0.0537,0.9758,0.2206,1.002
0.055753346,0.0545,0.9745,0.2233,1.001
0.057879731,0.0557,0.9750,0.2270,1.003
0.062696923,0.0574,0.9758,0.2299,1.004
0.063244423,0.0567,0.9753,0.2318,1.004
0.063980961,0.0564,0.9726,0.2336,1.002
0.068908231,0.0574,0.9723,0.2328,1.001
0.0694605,0.0569,0.9740,0.2326,1.003
0.069787846,0.0564,0.9758,0.2309,1.004
0.071543346,0.0559,0.9758,0.2296,1.004
0.073736577,0.0545,0.9765,0.2260,1.004
0.077844346,0.0535,0.9772,0.2228,1.004
0.078588807,0.0528,0.9770,0.2206,1.003
0.079443961,0.0503,0.9780,0.2152,1.003
0.081783192,0.0498,0.9787,0.2133,1.003
0.083372923,0.0469,0.9797,0.2064,1.002
0.08592223,0.0432,0.9784,0.2018,1.000
0.087359692,0.0418,0.9777,0.1986,0.999
0.089417615,0.0398,0.9782,0.1920,0.998
0.091341077,0.0381,0.9792,0.1823,0.997
0.093871807,0.0362,0.9797,0.1788,0.997
0.095327692,0.0354,0.9797,0.1732,0.995
0.097449461,0.0325,0.9792,0.1671,0.994
0.099253538,0.0313,0.9789,0.1642,0.993
0.101310038,0.0288,0.9792,0.1588,0.992
0.103242538,0.0279,0.9789,0.1554,0.992
0.105212423,0.0279,0.9792,0.1529,0.991
0.107113307,0.0281,0.9792,0.1498,0.991
0.109703923,0.0269,0.9799,0.1468,0.991
0.111030884,0.0254,0.9809,0.1422,0.991
0.113108692,0.0227,0.9797,0.1390,0.990
0.114963038,0.0239,0.9797,0.1393,0.990
0.116995384,0.0252,0.9799,0.1388,0.990
0.118853423,0.0259,0.9787,0.1375,0.989
0.120934423,0.0259,0.9784,0.1341,0.988
0.122870615,0.0266,0.9787,0.1336,0.988
0.124968577,0.0274,0.9780,0.1312,0.987
0.127007577,0.0281,0.9753,0.1285,0.984
0.130757115,0.0296,0.9755,0.1263,0.984
0.131443807,0.0308,0.9745,0.1256,0.983
0.132674077,0.0308,0.9740,0.1219,0.982
0.134595654,0.0322,0.9736,0.1212,0.982
0.136709,0.0347,0.9721,0.1209,0.980
0.138539615,0.0354,0.9728,0.1202,0.981
0.140566,0.0352,0.9736,0.1207,0.982
0.146164846,0.0369,0.9726,0.1202,0.981
0.146693615,0.0374,0.9728,0.1214,0.981
0.14698873,0.0379,0.9738,0.1226,0.982
0.148566307,0.0396,0.9728,0.1244,0.982
0.150407269,0.0398,0.9743,0.1231,0.983
0.152547538,0.0403,0.9745,0.1275,0.984
0.154482846,0.0398,0.9743,0.1305,0.984
0.156418154,0.0403,0.9745,0.1336,0.984
0.158240192,0.0425,0.9750,0.1390,0.986
0.160391538,0.0428,0.9760,0.1449,0.988
0.162281,0.0428,0.9758,0.1468,0.988
0.164378577,0.0445,0.9777,0.1524,0.991
0.166229384,0.0442,0.9784,0.1566,0.992
0.168173654,0.0454,0.9782,0.1632,0.993
0.170069692,0.0432,0.9775,0.1695,0.993
0.172125461,0.0420,0.9780,0.1737,0.994
0.174006769,0.0415,0.9784,0.1830,0.996
0.176813192,0.0408,0.9787,0.1903,0.998
0.17876673,0.0410,0.9787,0.1940,0.999
0.180273654,0.0401,0.9794,0.2006,1.001
0.181995654,0.0393,0.9784,0.2047,1.000
0.184005653,0.0393,0.9794,0.2108,1.003
0.185870077,0.0396,0.9816,0.2167,1.006
0.187886961,0.0384,0.9824,0.2187,1.007
0.189731538,0.0371,0.9821,0.2221,1.008
0.191865884,0.0376,0.9814,0.2253,1.008
0.194367461,0.0374,0.9816,0.2260,1.008
0.195873346,0.0371,0.9799,0.2292,1.007
0.197811346,0.0374,0.9799,0.2323,1.008
0.199693807,0.0386,0.9806,0.2328,1.009
0.201618077,0.0364,0.9806,0.2345,1.009
0.203651961,0.0362,0.9816,0.2350,1.010
0.205576884,0.0342,0.9804,0.2358,1.009
0.207501807,0.0337,0.9804,0.2367,1.009
0.210067846,0.0320,0.9804,0.2370,1.009
0.211555153,0.0291,0.9789,0.2358,1.007
0.213560307,0.0281,0.9792,0.2353,1.007
0.215518577,0.0242,0.9775,0.2367,1.006
0.217434923,0.0222,0.9782,0.2372,1.007
0.219456307,0.0213,0.9784,0.2355,1.007
0.22132373,0.0181,0.9777,0.2331,1.005
0.2233345,0.0159,0.9767,0.2316,1.004
0.225307192,0.0134,0.9750,0.2311,1.002
0.227551538,0.0112,0.9745,0.2294,1.001
0.2294295,0.0093,0.9743,0.2284,1.001
0.231492807,0.0056,0.9733,0.2277,1.000
0.233126077,0.0017,0.9719,0.2265,0.998
0.235135077,0.0027,0.9711,0.2262,0.997
0.237010346,0.0022,0.9682,0.2279,0.995
0.239056307,-0.0005,0.9670,0.2245,0.993
0.24095823,-0.0020,0.9662,0.2248,0.992
0.245855577,-0.0022,0.9650,0.2255,0.991
0.246379423,-0.0027,0.9650,0.2253,0.991
0.247009269,-0.0046,0.9650,0.2240,0.991
0.249045577,-0.0037,0.9631,0.2245,0.989
0.251152769,-0.0034,0.9631,0.2240,0.989
0.253144269,-0.0034,0.9626,0.2218,0.988
0.254999423,-0.0022,0.9621,0.2223,0.987
0.256892884,-0.0015,0.9623,0.2226,0.988
0.260117384,-0.0012,0.9628,0.2235,0.988
0.261981038,0.0005,0.9613,0.2228,0.987
0.26291423,0.0012,0.9611,0.2231,0.987
0.26483573,0.0015,0.9618,0.2221,0.987
0.266737346,0.0015,0.9626,0.2209,0.988
0.268610653,0.0027,0.9653,0.2191,0.990
0.270673077,0.0037,0.9653,0.2157,0.989
0.272615653,0.0037,0.9653,0.2143,0.989
0.274530615,0.0027,0.9660,0.2116,0.989
0.276572538,0.0024,0.9672,0.2113,0.990
0.278654307,-0.0002,0.9682,0.2084,0.990
0.280516653,0.0002,0.9694,0.2067,0.991
0.282445077,0.0000,0.9709,0.2047,0.992
0.284264846,-0.0020,0.9711,0.2001,0.992
0.286305077,-0.0032,0.9726,0.1989,0.993
0.288184538,-0.0054,0.9745,0.1964,0.994
0.290272115,-0.0066,0.9755,0.1910,0.994
0.293811615,-0.0083,0.9765,0.1898,0.995
0.294427961,-0.0107,0.9770,0.1869,0.995
0.296180538,-0.0120,0.9799,0.1830,0.997
0.298256846,-0.0137,0.9802,0.1813,0.997
0.300065384,-0.0176,0.9814,0.1783,0.998
0.302056769,-0.0203,0.9811,0.1771,0.997
0.303980076,-0.0220,0.9797,0.1749,0.995
0.30603473,-0.0220,0.9797,0.1717,0.995
0.307915153,-0.0235,0.9794,0.1700,0.994
0.310553538,-0.0271,0.9804,0.1688,0.995
0.312282461,-0.0274,0.9799,0.1676,0.995
0.314027692,-0.0264,0.9794,0.1669,0.994
0.315939961,-0.0252,0.9814,0.1659,0.996
0.317862538,-0.0269,0.9811,0.1649,0.995
0.319716346,-0.0276,0.9811,0.1622,0.995
0.321934153,-0.0266,0.9809,0.1608,0.994
0.323762076,-0.0279,0.9797,0.1600,0.993
0.327207461,-0.0264,0.9799,0.1588,0.993
0.328094192,-0.0252,0.9809,0.1581,0.994
0.330129653,-0.0247,0.9806,0.1573,0.993
0.331896153,-0.0264,0.9797,0.1554,0.992
0.3341235,-0.0269,0.9811,0.1544,0.994
0.335779153,-0.0264,0.9828,0.1546,0.995
0.337937461,-0.0247,0.9833,0.1527,0.995
0.339642769,-0.0249,0.9841,0.1522,0.996
0.341753653,-0.0254,0.9848,0.1502,0.997
0.344416538,-0.0269,0.9858,0.1500,0.997
0.345736769,-0.0259,0.9853,0.1488,0.997
0.347642384,-0.0257,0.9877,0.1483,0.999
0.349856884,-0.0259,0.9882,0.1463,0.999
0.351614269,-0.0257,0.9897,0.1468,1.001
0.353645653,-0.0237,0.9926,0.1456,1.004
0.355472576,-0.0237,0.9921,0.1456,1.003
0.357658576,-0.0244,0.9929,0.1456,1.004
0.370155884,-0.0215,0.9936,0.1463,1.005
0.370926961,-0.0205,0.9946,0.1471,1.006
0.371393653,-0.0210,0.9948,0.1461,1.006
0.371784076,-0.0186,0.9941,0.1449,1.005
0.372152461,-0.0181,0.9941,0.1432,1.005
0.372535692,-0.0181,0.9955,0.1429,1.006
0.372888769,-0.0169,0.9953,0.1429,1.006
0.373244769,-0.0134,0.9970,0.1441,1.007
0.375246346,-0.0112,0.9960,0.1437,1.006
0.377270192,-0.0107,0.9946,0.1441,1.005
0.379141692,-0.0103,0.9933,0.1439,1.004
0.381216,-0.0122,0.9938,0.1422,1.004
0.383175192,-0.0117,0.9929,0.1422,1.003
0.385227961,-0.0103,0.9926,0.1434,1.003
0.387171423,-0.0093,0.9931,0.1439,1.004
0.389150846,-0.0095,0.9953,0.1432,1.006
0.390898,-0.0076,0.9955,0.1417,1.006
0.393983153,-0.0068,0.9946,0.1412,1.005
0.3955085,-0.0083,0.9941,0.1434,1.004
0.396869692,-0.0086,0.9946,0.1466,1.005
0.398829846,-0.0078,0.9946,0.1490,1.006
0.400905461,-0.0081,0.9955,0.1505,1.007
0.402782923,-0.0086,0.9965,0.1505,1.008
0.404769192,-0.0081,0.9960,0.1502,1.007
0.406696307,-0.0078,0.9965,0.1549,1.009
0.40873873,-0.0095,0.9977,0.1564,1.010
0.410658038,-0.0073,0.9980,0.1573,1.010
0.412742961,-0.0073,0.9955,0.1603,1.008
0.414673807,-0.0083,0.9958,0.1620,1.009
0.416567961,-0.0078,0.9948,0.1659,1.009
0.418597307,-0.0064,0.9943,0.1671,1.008
0.420499038,-0.0073,0.9931,0.1703,1.008
0.422427615,-0.0093,0.9926,0.1730,1.008
0.424465999,-0.0090,0.9921,0.1742,1.007
0.427087269,-0.0095,0.9894,0.1786,1.005
0.428505807,-0.0078,0.9875,0.1808,1.004
0.43052523,-0.0081,0.9855,0.1827,1.002
0.432434423,-0.0066,0.9841,0.1864,1.002
0.434256192,-0.0054,0.9826,0.1881,1.000
0.436225576,-0.0044,0.9819,0.1898,1.000
0.438138692,-0.0054,0.9809,0.1930,1.000
0.440204923,-0.0049,0.9802,0.1947,0.999
0.442154346,-0.0034,0.9770,0.1984,0.997
0.44419373,-0.0027,0.9740,0.2013,0.995
0.446124499,-0.0015,0.9731,0.2038,0.994
0.448094999,0.0012,0.9711,0.2052,0.993
0.450065961,0.0015,0.9694,0.2067,0.991
0.452099307,0.0020,0.9665,0.2116,0.989
0.454351461,0.0046,0.9650,0.2125,0.988
0.456113423,0.0061,0.9635,0.2150,0.987
0.458077076,0.0083,0.9623,0.2194,0.987
0.463622038,0.0093,0.9601,0.2238,0.986
0.464405499,0.0105,0.9596,0.2253,0.986
0.464817961,0.0110,0.9582,0.2279,0.985
0.465867499,0.0112,0.9577,0.2296,0.985
0.467880346,0.0147,0.9565,0.2338,0.985
0.46996773,0.0166,0.9562,0.2365,0.985
0.47195523,0.0171,0.9560,0.2375,0.985
0.473678846,0.0195,0.9560,0.2394,0.986
0.475696615,0.0220,0.9560,0.2389,0.986
0.477956076,0.0222,0.9560,0.2384,0.986
0.479697307,0.0232,0.9577,0.2365,0.987
0.481728692,0.0222,0.9584,0.2345,0.987
0.483604461,0.0225,0.9604,0.2323,0.988
0.485601615,0.0247,0.9616,0.2292,0.989
0.487613499,0.0235,0.9616,0.2260,0.988
0.489553346,0.0244,0.9613,0.2194,0.986
0.491514615,0.0213,0.9626,0.2130,0.986
0.493930346,0.0195,0.9648,0.2089,0.987
0.495603923,0.0156,0.9682,0.2033,0.989
0.497509615,0.0117,0.9682,0.2006,0.989
0.49941523,0.0083,0.9679,0.1942,0.987
0.501392384,0.0024,0.9684,0.1886,0.987
0.503382153,-0.0015,0.9677,0.1854,0.985
0.505282423,-0.0061,0.9694,0.1774,0.986
0.507409922,-0.0107,0.9682,0.1700,0.983
0.509103192,-0.0115,0.9689,0.1673,0.983
0.511304538,-0.0115,0.9704,0.1617,0.984
0.513231807,-0.0117,0.9714,0.1578,0.984
0.515309269,-0.0100,0.9723,0.1524,0.984
0.517130153,-0.0103,0.9716,0.1505,0.983
0.519103153,-0.0081,0.9714,0.1498,0.983
0.521106922,-0.0024,0.9697,0.1468,0.981
0.523166846,0.0002,0.9721,0.1476,0.983
0.524982192,0.0020,0.9738,0.1502,0.985
0.530378884,0.0066,0.9731,0.1524,0.985
0.531184961,0.0093,0.9738,0.1539,0.986
0.531637384,0.0142,0.9777,0.1576,0.990
0.532858422,0.0171,0.9819,0.1625,0.995
0.535042615,0.0193,0.9838,0.1673,0.998
0.536939769,0.0213,0.9872,0.1757,1.003
0.538990922,0.0227,0.9892,0.1827,1.006
0.54077423,0.0235,0.9904,0.1867,1.008
0.542998192,0.0254,0.9926,0.1940,1.012
0.546829192,0.0257,0.9931,0.1976,1.013
0.547627922,0.0269,0.9926,0.2040,1.014
0.548678615,0.0293,0.9929,0.2096,1.015
0.550885846,0.0303,0.9931,0.2106,1.016
0.552476769,0.0320,0.9943,0.2130,1.017
0.555080422,0.0337,0.9936,0.2147,1.017
0.556391038,0.0342,0.9931,0.2157,1.017
0.558594615,0.0344,0.9929,0.2194,1.017
0.56913223,0.0349,0.9921,0.2201,1.017
0.570685692,0.0359,0.9914,0.2213,1.016
0.571736307,0.0379,0.9921,0.2223,1.017
0.572734076,0.0369,0.9926,0.2228,1.018
0.573979422,0.0364,0.9926,0.2216,1.018
0.574974307,0.0369,0.9904,0.2235,1.016
0.586711346,0.0379,0.9907,0.2243,1.016
0.588294692,0.0384,0.9916,0.2243,1.017
0.589314384,0.0381,0.9921,0.2255,1.018
0.590649499,0.0374,0.9919,0.2260,1.018
0.591806999,0.0354,0.9914,0.2267,1.018
0.593298769,0.0352,0.9916,0.2262,1.018
0.594636846,0.0342,0.9938,0.2270,1.020
0.595555115,0.0357,0.9921,0.2294,1.019
0.596744346,0.0362,0.9926,0.2292,1.019
0.598010961,0.0386,0.9933,0.2284,1.020
0.598962076,0.0435,0.9933,0.2296,1.020
0.600024461,0.0445,0.9914,0.2301,1.019
0.60093223,0.0484,0.9907,0.2331,1.019
0.602216692,0.0520,0.9909,0.2355,1.020
0.603581846,0.0567,0.9919,0.2387,1.022
0.604548422,0.0601,0.9921,0.2406,1.023
0.606116846,0.0618,0.9916,0.2411,1.022
0.606640192,0.0638,0.9907,0.2414,1.022
0.608739846,0.0647,0.9902,0.2424,1.021
0.610016807,0.0645,0.9880,0.2414,1.019
0.614431961,0.0638,0.9855,0.2384,1.016
0.61509773,0.0633,0.9836,0.2365,1.014
0.615872115,0.0623,0.9819,0.2314,1.011
0.61841273,0.0606,0.9782,0.2309,1.007
0.61973023,0.0594,0.9753,0.2296,1.004
0.621864345,0.0577,0.9726,0.2228,0.999
0.62363723,0.0572,0.9711,0.2160,0.996
0.625778615,0.0569,0.9679,0.2123,0.993
0.627906461,0.0550,0.9665,0.2077,0.990
0.629798269,0.0550,0.9657,0.2062,0.989
0.632034999,0.0530,0.9653,0.2033,0.988
0.633545538,0.0506,0.9650,0.1976,0.986
0.635411384,0.0491,0.9633,0.1940,0.984
0.637452884,0.0474,0.9638,0.1881,0.983
0.639474615,0.0459,0.9650,0.1854,0.984
0.641367076,0.0420,0.9657,0.1808,0.983
0.643173192,0.0366,0.9653,0.1769,0.982
0.646033307,0.0349,0.9655,0.1747,0.982
0.647159884,0.0327,0.9665,0.1703,0.982
0.649240038,0.0298,0.9677,0.1666,0.982
0.651152692,0.0288,0.9670,0.1644,0.981
0.653213115,0.0271,0.9655,0.1608,0.979
0.655019922,0.0259,0.9657,0.1588,0.979
0.656995499,0.0247,0.9665,0.1566,0.979
0.65915473,0.0225,0.9675,0.1534,0.980
0.664232653,0.0230,0.9679,0.1532,0.980
0.664816845,0.0222,0.9667,0.1517,0.979
0.665073076,0.0191,0.9662,0.1512,0.978
0.667133192,0.0198,0.9665,0.1502,0.978
0.669170961,0.0191,0.9653,0.1495,0.977
0.671055345,0.0188,0.9645,0.1490,0.976
0.673408384,0.0178,0.9665,0.1495,0.978
0.674816922,0.0171,0.9655,0.1498,0.977
0.681373999,0.0164,0.9655,0.1505,0.977
0.682034422,0.0154,0.9655,0.1534,0.978
0.682321345,0.0142,0.9667,0.1551,0.979
0.682572384,0.0134,0.9677,0.1554,0.980
0.684834307,0.0144,0.9682,0.1566,0.981
0.686704845,0.0134,0.9675,0.1576,0.980
0.688677615,0.0142,0.9684,0.1598,0.982
0.690521538,0.0154,0.9694,0.1625,0.983
0.692502384,0.0151,0.9701,0.1639,0.984
0.695703692,0.0164,0.9726,0.1654,0.987
