time,gFx,gFy,gFz,TgF
0.006338808,-0.0506,0.9782,0.1586,0.992
0.006973577,-0.0518,0.9775,0.1542,0.991
0.007358962,-0.0515,0.9745,0.1471,0.987
0.007703616,-0.0515,0.9697,0.1405,0.981
0.008127462,-0.0513,0.9675,0.1380,0.979
0.008476269,-0.0476,0.9645,0.1349,0.975
0.008830308,-0.0462,0.9635,0.1331,0.974
0.009157731,-0.0454,0.9609,0.1307,0.971
0.009558539,-0.0423,0.9589,0.1290,0.968
0.012278885,-0.0408,0.9587,0.1287,0.968
0.014559539,-0.0406,0.9533,0.1297,0.963
0.015674231,-0.0396,0.9521,0.1292,0.962
0.017666,-0.0379,0.9511,0.1292,0.961
0.019511231,-0.0347,0.9489,0.1317,0.959
0.021351308,-0.0332,0.9489,0.1324,0.959
0.023331116,-0.0303,0.9501,0.1344,0.960
0.027805077,-0.0300,0.9508,0.1358,0.961
0.028338423,-0.0293,0.9516,0.1390,0.962
0.029297962,-0.0257,0.9513,0.1422,0.962
0.031411962,-0.0244,0.9504,0.1439,0.961
0.033323193,-0.0217,0.9530,0.1507,0.965
0.035311539,-0.0254,0.9582,0.1546,0.971
0.037272039,-0.0279,0.9609,0.1600,0.974
0.039229231,-0.0257,0.9643,0.1669,0.979
0.041131193,-0.0198,0.9657,0.1703,0.981
0.044299616,-0.0173,0.9657,0.1737,0.981
0.048134269,-0.0169,0.9665,0.1774,0.983
0.048760077,-0.0161,0.9672,0.1813,0.984
0.049132654,-0.0188,0.9731,0.1886,0.991
0.051146193,-0.0191,0.9765,0.1957,0.996
0.053154193,-0.0176,0.9767,0.1994,0.997
0.055135693,-0.0115,0.9755,0.1996,0.996
0.057021808,-0.0076,0.9731,0.1954,0.993
0.062060731,-0.0076,0.9731,0.1964,0.993
0.062685308,-0.0098,0.9753,0.2011,0.996
0.062994423,-0.0107,0.9758,0.2038,0.997
0.065260385,-0.0154,0.9770,0.2108,1.000
0.067099154,-0.0154,0.9750,0.2135,0.998
0.069405846,-0.0159,0.9745,0.2147,0.998
0.071242654,-0.0232,0.9748,0.2191,0.999
0.072924462,-0.0254,0.9743,0.2260,1.000
0.075161654,-0.0249,0.9743,0.2279,1.001
0.080215769,-0.0232,0.9728,0.2348,1.001
0.080860423,-0.0191,0.9704,0.2350,0.999
0.081201116,-0.0139,0.9679,0.2375,0.997
0.083003769,-0.0081,0.9650,0.2409,0.995
0.084867808,-0.0020,0.9650,0.2365,0.994
0.086895885,0.0044,0.9657,0.2362,0.994
0.088784616,0.0056,0.9667,0.2358,0.995
0.090757077,0.0086,0.9675,0.2314,0.995
0.093055923,0.0071,0.9679,0.2265,0.994
0.095510577,0.0078,0.9684,0.2240,0.994
0.096706154,0.0105,0.9726,0.2167,0.996
0.098759231,0.0107,0.9770,0.2067,0.999
0.100634077,0.0107,0.9802,0.2013,1.001
0.1026325,0.0110,0.9843,0.1910,1.003
