time,gFx,gFy,gFz,TgF
0.003206347,0.0628,-0.0623,0.9435,0.948
0.003705077,0.0701,-0.0662,0.9565,0.961
0.003988539,0.0762,-0.0677,0.9716,0.977
0.00426877,0.0782,-0.0682,0.9809,0.986
0.004519654,0.0821,-0.0687,0.9938,1.000
0.004749539,0.0789,-0.0679,0.9965,1.002
0.00498477,0.0794,-0.0660,0.9995,1.005
0.006978385,0.0784,-0.0689,1.0002,1.006
0.009921654,0.0794,-0.0706,0.9999,1.006
0.011214308,0.0840,-0.0730,0.9968,1.003
0.013160347,0.0865,-0.0733,0.9951,1.001
0.01499327,0.0880,-0.0738,0.9953,1.002
0.016878539,0.0923,-0.0750,0.9897,0.997
0.018784924,0.0941,-0.0755,0.9882,0.996
0.02077777,0.0970,-0.0767,0.9872,0.995
0.02272827,0.0963,-0.0779,0.9877,0.995
0.027313039,0.0960,-0.0760,0.9868,0.994
0.030074308,0.0963,-0.0770,0.9855,0.993
0.030565731,0.0941,-0.0760,0.9880,0.995
0.030864654,0.0933,-0.0760,0.9887,0.996
0.032694347,0.0919,-0.0757,0.9909,0.998
0.03457777,0.0919,-0.0752,0.9914,0.998
0.036501847,0.0884,-0.0755,0.9919,0.999
0.038428924,0.0855,-0.0748,0.9946,1.001
0.040440039,0.0848,-0.0755,0.9960,1.002
0.042655077,0.0836,-0.0750,0.9992,1.006
0.044606424,0.0821,-0.0748,1.0002,1.006
0.046473577,0.0799,-0.0767,1.0046,1.011
0.04844477,0.0782,-0.0787,1.0048,1.011
0.05043127,0.0767,-0.0794,1.0041,1.010
0.052351,0.0755,-0.0799,1.0068,1.013
0.054222847,0.0713,-0.0804,1.0097,1.015
0.056253347,0.0699,-0.0818,1.0114,1.017
0.061108808,0.0682,-0.0814,1.0131,1.019
0.06170027,0.0679,-0.0814,1.0146,1.020
0.062476424,0.0665,-0.0818,1.0146,1.020
0.064276077,0.0623,-0.0818,1.0151,1.020
0.066336847,0.0611,-0.0811,1.0148,1.020
0.068327231,0.0601,-0.0794,1.0129,1.018
0.070131116,0.0601,-0.0792,1.0126,1.018
0.072112385,0.0601,-0.0799,1.0107,1.016
0.074042077,0.0564,-0.0794,1.0092,1.014
0.076489731,0.0542,-0.0779,1.0085,1.013
0.0780325,0.0493,-0.0750,1.0073,1.011
0.079979693,0.0484,-0.0738,1.0063,1.010
0.0819145,0.0481,-0.0728,1.0051,1.009
0.083933654,0.0489,-0.0711,1.0026,1.006
0.085885539,0.0484,-0.0701,1.0024,1.006
0.087847,0.0476,-0.0679,0.9987,1.002
0.089774347,0.0496,-0.0667,0.9955,0.999
0.092421385,0.0503,-0.0667,0.9951,0.999
0.094218616,0.0523,-0.0677,0.9916,0.995
0.095800077,0.0533,-0.0667,0.9902,0.994
0.097713654,0.0547,-0.0633,0.9885,0.992
0.099643847,0.0596,-0.0645,0.9846,0.988
0.101535116,0.0613,-0.0635,0.9843,0.988
0.103556385,0.0633,-0.0616,0.9833,0.987
0.105511308,0.0657,-0.0608,0.9836,0.988
0.107574,0.0691,-0.0603,0.9814,0.986
0.109514193,0.0723,-0.0616,0.9792,0.984
0.111586962,0.0740,-0.0606,0.9787,0.983
0.113456616,0.0777,-0.0591,0.9770,0.982
0.115509039,0.0809,-0.0596,0.9762,0.981
0.1174695,0.0833,-0.0594,0.9762,0.982
0.119540462,0.0860,-0.0603,0.9750,0.981
0.121359039,0.0858,-0.0618,0.9743,0.980
0.123249885,0.0865,-0.0613,0.9750,0.981
0.126310154,0.0882,-0.0623,0.9755,0.981
0.12729527,0.0889,-0.0630,0.9760,0.982
0.129259423,0.0919,-0.0643,0.9738,0.980
0.131307923,0.0933,-0.0652,0.9743,0.981
0.133243347,0.0936,-0.0645,0.9750,0.982
0.135019231,0.0923,-0.0635,0.9748,0.981
0.137002616,0.0921,-0.0633,0.9755,0.982
0.138960962,0.0909,-0.0647,0.9745,0.981
0.140902193,0.0884,-0.0650,0.9753,0.981
0.143021347,0.0872,-0.0660,0.9760,0.982
0.144977616,0.0867,-0.0665,0.9772,0.983
0.146832039,0.0850,-0.0662,0.9770,0.983
0.148799116,0.0823,-0.0672,0.9787,0.984
0.150774385,0.0814,-0.0687,0.9775,0.983
0.152721577,0.0811,-0.0694,0.9782,0.984
0.154660731,0.0767,-0.0679,0.9804,0.986
0.156617385,0.0757,-0.0679,0.9819,0.987
0.161793731,0.0748,-0.0694,0.9850,0.990
0.162520616,0.0730,-0.0674,0.9885,0.993
0.163243154,0.0723,-0.0655,0.9897,0.994
0.164808077,0.0713,-0.0650,0.9892,0.994
0.166894193,0.0706,-0.0652,0.9897,0.994
0.16860377,0.0696,-0.0660,0.9907,0.995
0.170540462,0.0674,-0.0640,0.9902,0.995
0.172460539,0.0662,-0.0633,0.9907,0.995
0.174478539,0.0660,-0.0640,0.9907,0.995
0.176711347,0.0679,-0.0655,0.9902,0.995
0.178504731,0.0684,-0.0655,0.9904,0.995
0.180409847,0.0677,-0.0647,0.9907,0.995
0.182326,0.0662,-0.0645,0.9914,0.996
0.184392077,0.0665,-0.0655,0.9931,0.997
0.186402577,0.0672,-0.0647,0.9965,1.001
0.18829677,0.0662,-0.0640,0.9968,1.001
0.190194808,0.0667,-0.0647,0.9958,1.000
0.193770923,0.0662,-0.0643,0.9980,1.002
0.195593346,0.0665,-0.0645,0.9985,1.003
0.196328462,0.0679,-0.0643,1.0004,1.005
0.198271231,0.0689,-0.0638,1.0012,1.006
0.200169577,0.0684,-0.0633,1.0009,1.005
0.202146731,0.0684,-0.0628,1.0014,1.006
0.204031231,0.0689,-0.0623,1.0019,1.006
0.206046616,0.0706,-0.0616,1.0007,1.005
0.20799827,0.0726,-0.0621,1.0007,1.005
0.210021539,0.0726,-0.0630,1.0004,1.005
0.211920654,0.0728,-0.0650,0.9987,1.003
0.213931577,0.0750,-0.0660,0.9973,1.002
0.215849846,0.0787,-0.0657,0.9951,1.000
0.217770885,0.0804,-0.0645,0.9941,0.999
0.219744231,0.0799,-0.0647,0.9938,0.999
0.221818116,0.0804,-0.0667,0.9907,0.996
0.224284,0.0816,-0.0667,0.9897,0.995
0.226335693,0.0831,-0.0669,0.9885,0.994
0.227990693,0.0826,-0.0677,0.9872,0.993
0.229665654,0.0828,-0.0672,0.9868,0.992
0.231638462,0.0833,-0.0650,0.9858,0.991
0.233549346,0.0843,-0.0647,0.9858,0.991
0.23549527,0.0840,-0.0657,0.9850,0.991
0.237490539,0.0838,-0.0655,0.9846,0.990
0.239601577,0.0850,-0.0665,0.9846,0.990
0.241379846,0.0858,-0.0674,0.9848,0.991
0.244367154,0.0860,-0.0679,0.9858,0.992
0.245302154,0.0862,-0.0677,0.9865,0.993
0.247400654,0.0862,-0.0694,0.9882,0.994
0.249233808,0.0867,-0.0687,0.9897,0.996
0.251332462,0.0872,-0.0691,0.9916,0.998
0.253206423,0.0882,-0.0694,0.9931,0.999
0.255017077,0.0887,-0.0706,0.9941,1.001
0.257027577,0.0884,-0.0713,0.9970,1.003
0.261192193,0.0877,-0.0708,0.9982,1.005
0.261672308,0.0880,-0.0706,0.9992,1.006
0.263288462,0.0875,-0.0723,0.9987,1.005
0.2653525,0.0867,-0.0723,0.9987,1.005
0.267010962,0.0877,-0.0716,1.0009,1.007
0.268964923,0.0882,-0.0728,0.9999,1.006
0.270803308,0.0875,-0.0723,1.0007,1.007
0.272801808,0.0875,-0.0721,1.0014,1.008
0.274710231,0.0880,-0.0718,0.9992,1.006
0.276826731,0.0867,-0.0708,0.9973,1.004
0.278834154,0.0848,-0.0694,0.9955,1.002
0.280801193,0.0838,-0.0684,0.9938,1.000
0.282621846,0.0823,-0.0684,0.9914,0.997
0.284610116,0.0816,-0.0691,0.9904,0.996
