time,gFx,gFy,gFz,TgF
0.006641154,-0.1757,0.0178,0.9728,0.989
0.007130269,-0.1764,0.0166,0.9740,0.990
0.007404769,-0.1752,0.0166,0.9753,0.991
0.007679885,-0.1757,0.0154,0.9775,0.993
0.007919654,-0.1764,0.0159,0.9806,0.997
0.008166038,-0.1774,0.0164,0.9836,1.000
0.008387192,-0.1791,0.0164,0.9833,1.000
0.008621731,-0.1774,0.0144,0.9816,0.998
0.010873808,-0.1786,0.0161,0.9814,0.998
0.012499923,-0.1786,0.0169,0.9806,0.997
0.0145885,-0.1798,0.0159,0.9794,0.996
0.016430423,-0.1791,0.0151,0.9794,0.996
0.018428154,-0.1813,0.0171,0.9804,0.997
0.020301923,-0.1825,0.0188,0.9819,0.999
0.022214462,-0.1823,0.0203,0.9833,1.000
0.0241795,-0.1835,0.0191,0.9872,1.004
0.034177654,-0.1864,0.0191,0.9909,1.008
0.034720769,-0.1867,0.0217,0.9931,1.011
0.034968923,-0.1845,0.0225,0.9960,1.013
0.035205692,-0.1827,0.0227,0.9965,1.013
0.035441385,-0.1825,0.0239,0.9960,1.013
0.037944808,-0.1810,0.0252,0.9943,1.011
0.038346231,-0.1810,0.0259,0.9921,1.009
0.039983461,-0.1801,0.0249,0.9897,1.006
0.043025423,-0.1786,0.0249,0.9880,1.004
0.044055038,-0.1801,0.0242,0.9855,1.002
0.046184423,-0.1830,0.0266,0.9853,1.002
0.048084115,-0.1842,0.0276,0.9848,1.002
0.050041115,-0.1845,0.0266,0.9848,1.002
0.052025423,-0.1871,0.0286,0.9872,1.005
0.053987538,-0.1879,0.0293,0.9887,1.007
0.056215692,-0.1879,0.0303,0.9904,1.009
0.057900385,-0.1886,0.0291,0.9899,1.008
0.060266269,-0.1898,0.0291,0.9865,1.005
0.061857961,-0.1906,0.0288,0.9831,1.002
0.0638055,-0.1906,0.0286,0.9802,0.999
0.065653846,-0.1893,0.0274,0.9726,0.991
0.067620269,-0.1886,0.0274,0.9675,0.986
0.0696955,-0.1891,0.0271,0.9653,0.984
0.071813308,-0.1871,0.0274,0.9611,0.980
0.073673808,-0.1869,0.0269,0.9591,0.978
0.076612961,-0.1881,0.0286,0.9530,0.972
0.077672577,-0.1888,0.0274,0.9496,0.969
0.079858846,-0.1891,0.0281,0.9494,0.968
0.081611731,-0.1898,0.0279,0.9518,0.971
0.0835775,-0.1906,0.0276,0.9523,0.972
0.085541846,-0.1898,0.0269,0.9528,0.972
0.087445961,-0.1898,0.0274,0.9557,0.975
0.089412731,-0.1910,0.0276,0.9587,0.978
0.091447,-0.1908,0.0271,0.9633,0.982
