time,gFx,gFy,gFz,TgF
0.003202885,-0.0633,0.9850,0.1358,0.996
0.003671808,-0.0625,0.9836,0.1405,0.996
0.003918615,-0.0640,0.9828,0.1463,0.996
0.004154385,-0.0635,0.9821,0.1480,0.995
0.004389538,-0.0623,0.9804,0.1534,0.994
0.004623538,-0.0635,0.9804,0.1556,0.995
0.006667731,-0.0647,0.9799,0.1600,0.995
0.008513308,-0.0643,0.9811,0.1649,0.997
0.013275077,-0.0650,0.9819,0.1676,0.998
0.013794423,-0.0660,0.9802,0.1717,0.997
0.014521423,-0.0667,0.9811,0.1769,0.999
0.016497269,-0.0679,0.9811,0.1786,1.000
0.018540115,-0.0718,0.9804,0.1813,1.000
0.020344192,-0.0730,0.9804,0.1840,1.000
0.022411769,-0.0745,0.9811,0.1867,1.002
0.024214731,-0.0757,0.9828,0.1879,1.004
0.026405577,-0.0770,0.9831,0.1884,1.004
0.030985269,-0.0796,0.9841,0.1879,1.005
0.0314845,-0.0828,0.9836,0.1862,1.004
0.032198808,-0.0831,0.9838,0.1891,1.005
0.034326808,-0.0840,0.9848,0.1874,1.006
0.0370985,-0.0848,0.9858,0.1869,1.007
0.038094385,-0.0848,0.9882,0.1840,1.009
0.040095615,-0.0877,0.9894,0.1813,1.010
0.042302,-0.0887,0.9892,0.1801,1.009
0.045072692,-0.0877,0.9882,0.1779,1.008
0.046143077,-0.0875,0.9870,0.1766,1.006
0.047899231,-0.0875,0.9865,0.1737,1.005
0.050023231,-0.0870,0.9863,0.1717,1.005
0.051726923,-0.0867,0.9855,0.1713,1.004
0.053737692,-0.0850,0.9836,0.1700,1.002
0.0557525,-0.0848,0.9848,0.1681,1.003
0.057804885,-0.0843,0.9855,0.1676,1.003
0.060517192,-0.0836,0.9846,0.1676,1.002
0.062143038,-0.0814,0.9841,0.1683,1.002
0.065246462,-0.0799,0.9814,0.1691,0.999
0.065718423,-0.0752,0.9809,0.1708,0.998
