time,gFx,gFy,gFz,TgF
0.003604347,0.0493,0.9765,0.1532,0.990
0.004037347,0.0491,0.9758,0.1517,0.989
0.004289077,0.0491,0.9745,0.1510,0.987
0.004586,0.0489,0.9758,0.1493,0.988
0.004816039,0.0479,0.9748,0.1510,0.988
0.005375616,0.0479,0.9745,0.1517,0.987
0.006869462,0.0493,0.9755,0.1524,0.989
0.008873577,0.0484,0.9767,0.1520,0.990
0.013558539,0.0464,0.9777,0.1527,0.991
0.014102462,0.0452,0.9762,0.1537,0.989
0.016597077,0.0442,0.9767,0.1544,0.990
0.017029654,0.0418,0.9789,0.1568,0.992
0.018804039,0.0425,0.9784,0.1583,0.992
0.020808693,0.0430,0.9787,0.1590,0.992
0.022581039,0.0408,0.9792,0.1620,0.993
0.024561462,0.0413,0.9797,0.1632,0.994
0.02647177,0.0393,0.9775,0.1639,0.992
0.028667231,0.0388,0.9787,0.1664,0.993
0.030579385,0.0388,0.9777,0.1666,0.993
0.032563308,0.0374,0.9794,0.1698,0.995
0.034467116,0.0384,0.9792,0.1710,0.995
0.036550924,0.0374,0.9804,0.1725,0.996
0.038394,0.0362,0.9811,0.1742,0.997
0.040423693,0.0354,0.9816,0.1742,0.998
0.042376924,0.0352,0.9824,0.1752,0.998
0.053872847,0.0352,0.9821,0.1759,0.998
0.054477039,0.0340,0.9841,0.1766,1.000
0.054791308,0.0337,0.9846,0.1769,1.001
0.055075654,0.0340,0.9846,0.1771,1.001
0.055323116,0.0337,0.9860,0.1771,1.002
0.05558327,0.0349,0.9860,0.1791,1.003
0.056214962,0.0342,0.9870,0.1791,1.004
0.058130154,0.0335,0.9868,0.1769,1.003
0.060097808,0.0327,0.9877,0.1757,1.004
0.062200616,0.0342,0.9885,0.1754,1.004
0.063990693,0.0340,0.9868,0.1781,1.003
0.066185116,0.0344,0.9865,0.1769,1.003
0.067996347,0.0337,0.9870,0.1759,1.003
0.070149347,0.0342,0.9875,0.1754,1.004
0.071991193,0.0357,0.9860,0.1739,1.002
0.073865577,0.0364,0.9870,0.1715,1.002
0.075829808,0.0364,0.9860,0.1708,1.001
0.078984577,0.0366,0.9855,0.1691,1.001
0.080956193,0.0366,0.9853,0.1695,1.000
0.081639,0.0369,0.9841,0.1681,0.999
0.083738462,0.0384,0.9826,0.1681,0.998
0.085669808,0.0393,0.9828,0.1678,0.998
0.087631193,0.0384,0.9816,0.1666,0.996
0.089566423,0.0401,0.9804,0.1678,0.995
0.091609231,0.0393,0.9799,0.1678,0.995
0.093542116,0.0391,0.9794,0.1678,0.994
0.095508116,0.0403,0.9782,0.1678,0.993
0.097516654,0.0420,0.9784,0.1691,0.994
0.099530923,0.0398,0.9784,0.1676,0.993
0.101416808,0.0408,0.9777,0.1669,0.993
0.103328962,0.0428,0.9777,0.1656,0.993
0.105316616,0.0430,0.9760,0.1661,0.991
0.10725277,0.0410,0.9745,0.1652,0.989
0.109206039,0.0425,0.9750,0.1644,0.990
0.112217385,0.0430,0.9755,0.1647,0.990
0.114219847,0.0452,0.9740,0.1647,0.989
0.114997423,0.0445,0.9733,0.1656,0.988
0.11713127,0.0442,0.9738,0.1669,0.989
0.119025654,0.0464,0.9736,0.1673,0.989
0.121013654,0.0459,0.9743,0.1676,0.990
0.122956962,0.0445,0.9736,0.1683,0.989
0.124950616,0.0464,0.9738,0.1688,0.989
0.126926462,0.0476,0.9728,0.1695,0.989
0.137386808,0.0481,0.9721,0.1678,0.988
0.138005385,0.0479,0.9723,0.1686,0.988
0.138333462,0.0479,0.9721,0.1703,0.988
0.138624731,0.0493,0.9711,0.1708,0.987
0.138888077,0.0498,0.9714,0.1715,0.988
0.139146808,0.0515,0.9721,0.1715,0.988
0.140748962,0.0525,0.9721,0.1720,0.989
0.142689423,0.0533,0.9726,0.1730,0.989
0.145393231,0.0552,0.9723,0.1713,0.989
0.146642347,0.0569,0.9723,0.1717,0.989
0.148635423,0.0594,0.9716,0.1730,0.989
0.15068527,0.0594,0.9728,0.1735,0.990
0.152657385,0.0586,0.9740,0.1735,0.991
0.155242423,0.0599,0.9753,0.1735,0.992
0.1565795,0.0603,0.9758,0.1735,0.993
0.158359962,0.0618,0.9750,0.1732,0.992
0.160630193,0.0630,0.9740,0.1725,0.991
0.164647077,0.0628,0.9740,0.1722,0.991
0.165330231,0.0630,0.9758,0.1703,0.993
0.166230923,0.0647,0.9762,0.1705,0.993
0.168299539,0.0645,0.9750,0.1715,0.992
0.170186654,0.0623,0.9762,0.1722,0.993
0.172147962,0.0628,0.9777,0.1720,0.995
0.174057539,0.0633,0.9782,0.1688,0.995
0.176041539,0.0638,0.9777,0.1698,0.994
0.178801346,0.0611,0.9772,0.1693,0.994
0.180693385,0.0599,0.9784,0.1695,0.995
0.181873962,0.0594,0.9789,0.1686,0.995
0.1839245,0.0594,0.9804,0.1693,0.997
0.185879308,0.0601,0.9789,0.1693,0.995
0.187821616,0.0574,0.9787,0.1666,0.994
0.18977277,0.0555,0.9792,0.1669,0.995
0.191788,0.0545,0.9802,0.1671,0.996
0.193734462,0.0537,0.9816,0.1666,0.997
0.195785116,0.0515,0.9821,0.1678,0.998
0.197834231,0.0503,0.9824,0.1683,0.998
0.199754539,0.0503,0.9819,0.1681,0.997
