time,gFx,gFy,gFz,TgF
0.004957038,-0.1588,0.9890,0.0220,1.002
0.005548384,-0.1600,0.9887,0.0235,1.002
0.005901307,-0.1595,0.9880,0.0286,1.001
0.006235231,-0.1593,0.9882,0.0320,1.001
0.006559615,-0.1595,0.9880,0.0408,1.002
0.006882192,-0.1590,0.9875,0.0464,1.001
0.007207615,-0.1578,0.9875,0.0479,1.001
0.0077005,-0.1568,0.9875,0.0484,1.001
0.008585807,-0.1581,0.9870,0.0450,1.001
0.018199346,-0.1583,0.9875,0.0425,1.001
0.018769654,-0.1590,0.9865,0.0381,1.000
0.019053423,-0.1612,0.9868,0.0320,1.000
0.019378231,-0.1615,0.9868,0.0293,1.000
0.019636961,-0.1625,0.9863,0.0249,1.000
0.019886692,-0.1627,0.9858,0.0232,0.999
0.021796,-0.1642,0.9853,0.0217,0.999
0.023774307,-0.1666,0.9863,0.0208,1.000
0.026712154,-0.1671,0.9858,0.0222,1.000
0.027869807,-0.1676,0.9846,0.0225,0.999
0.030021423,-0.1686,0.9846,0.0239,0.999
0.032462,-0.1683,0.9838,0.0242,0.998
0.033799346,-0.1691,0.9850,0.0239,1.000
0.035968038,-0.1700,0.9853,0.0232,1.000
0.037703961,-0.1710,0.9855,0.0210,1.000
0.039753461,-0.1671,0.9865,0.0200,1.001
0.041841115,-0.1664,0.9860,0.0191,1.000
0.045151384,-0.1669,0.9843,0.0210,0.999
0.046081769,-0.1669,0.9843,0.0232,0.999
0.047675192,-0.1622,0.9833,0.0279,0.997
0.049727846,-0.1610,0.9836,0.0332,0.997
0.051865307,-0.1610,0.9833,0.0349,0.997
0.053793346,-0.1590,0.9828,0.0396,0.996
0.055651538,-0.1612,0.9824,0.0432,0.996
0.0577015,-0.1603,0.9828,0.0452,0.997
0.061257961,-0.1593,0.9833,0.0437,0.997
0.062081115,-0.1600,0.9841,0.0428,0.998
0.063628615,-0.1600,0.9848,0.0391,0.998
0.065585346,-0.1612,0.9853,0.0369,0.999
0.067680577,-0.1608,0.9850,0.0366,0.999
0.070143269,-0.1593,0.9858,0.0340,0.999
0.071672154,-0.1590,0.9863,0.0315,1.000
0.073591077,-0.1590,0.9863,0.0313,0.999
0.077253923,-0.1615,0.9860,0.0318,1.000
0.078135807,-0.1620,0.9846,0.0335,0.998
0.084565461,-0.1656,0.9816,0.0320,0.996
0.085362307,-0.1683,0.9821,0.0344,0.997
0.085918961,-0.1693,0.9828,0.0335,0.998
0.08642223,-0.1720,0.9816,0.0371,0.997
0.087136538,-0.1739,0.9794,0.0379,0.995
0.089359154,-0.1727,0.9792,0.0391,0.995
0.091216269,-0.1739,0.9787,0.0391,0.995
0.093995384,-0.1742,0.9789,0.0408,0.995
0.095181192,-0.1764,0.9792,0.0430,0.996
0.100515154,-0.1779,0.9792,0.0445,0.996
0.102125307,-0.1781,0.9787,0.0445,0.996
0.102475038,-0.1791,0.9780,0.0454,0.995
0.102995615,-0.1786,0.9772,0.0454,0.994
0.105146769,-0.1801,0.9762,0.0472,0.994
0.107020077,-0.1803,0.9762,0.0464,0.994
0.112158884,-0.1805,0.9758,0.0459,0.993
0.112825384,-0.1827,0.9745,0.0462,0.993
0.113504154,-0.1830,0.9755,0.0457,0.994
0.11504073,-0.1849,0.9767,0.0442,0.995
