time,gFx,gFy,gFz,TgF
0.005614038,-0.0149,0.9868,0.0938,0.991
0.006152538,-0.0129,0.9853,0.0938,0.990
0.006432076,-0.0125,0.9858,0.0928,0.990
0.00673773,-0.0103,0.9853,0.0933,0.990
0.007028576,-0.0068,0.9853,0.0933,0.990
0.007298769,-0.0051,0.9838,0.0926,0.988
0.007552653,-0.0022,0.9821,0.0945,0.987
0.008704423,0.0007,0.9828,0.0943,0.987
0.012901076,0.0022,0.9836,0.0950,0.988
0.013367038,0.0046,0.9831,0.0958,0.988
0.014700269,0.0066,0.9843,0.0958,0.989
0.016619615,0.0071,0.9843,0.0980,0.989
0.018559307,0.0107,0.9824,0.1009,0.988
0.020542653,0.0103,0.9816,0.1016,0.987
0.02259423,0.0117,0.9816,0.1046,0.987
0.024401499,0.0139,0.9821,0.1065,0.988
0.027066999,0.0142,0.9821,0.1075,0.988
0.038031153,0.0142,0.9811,0.1124,0.988
0.038566307,0.0149,0.9797,0.1165,0.987
0.038825999,0.0151,0.9787,0.1185,0.986
0.039066615,0.0144,0.9775,0.1239,0.985
0.039294423,0.0149,0.9777,0.1251,0.986
0.039530076,0.0159,0.9780,0.1290,0.987
0.040137923,0.0139,0.9792,0.1339,0.988
0.042144115,0.0139,0.9782,0.1356,0.988
0.046200576,0.0105,0.9748,0.1407,0.985
0.046806115,0.0100,0.9745,0.1454,0.985
0.048293115,0.0088,0.9748,0.1466,0.986
0.050360653,0.0076,0.9740,0.1522,0.986
0.052128038,0.0071,0.9743,0.1595,0.987
0.054111999,0.0054,0.9723,0.1622,0.986
0.055965269,0.0010,0.9738,0.1576,0.986
0.058335076,0.0002,0.9736,0.1559,0.986
0.067659423,-0.0022,0.9758,0.1556,0.988
0.068307999,-0.0044,0.9767,0.1573,0.989
0.068593653,-0.0049,0.9758,0.1593,0.989
0.068830461,-0.0073,0.9770,0.1622,0.990
0.069070884,-0.0088,0.9777,0.1634,0.991
0.069886538,-0.0100,0.9784,0.1681,0.993
0.071876461,-0.0095,0.9794,0.1693,0.994
0.07374573,-0.0112,0.9814,0.1698,0.996
0.07562323,-0.0142,0.9824,0.1686,0.997
0.077852269,-0.0149,0.9819,0.1698,0.997
0.07965473,-0.0173,0.9819,0.1661,0.996
0.081711884,-0.0186,0.9841,0.1620,0.997
0.083539423,-0.0195,0.9858,0.1605,0.999
0.085522999,-0.0225,0.9880,0.1600,1.001
0.087468653,-0.0225,0.9865,0.1603,1.000
0.089499923,-0.0220,0.9865,0.1583,0.999
0.091457461,-0.0205,0.9875,0.1539,1.000
0.094690153,-0.0198,0.9890,0.1537,1.001
0.095581999,-0.0188,0.9885,0.1522,1.000
0.097465846,-0.0203,0.9887,0.1500,1.000
0.099391076,-0.0193,0.9892,0.1483,1.000
0.101433576,-0.0191,0.9885,0.1449,0.999
0.103334192,-0.0198,0.9877,0.1444,0.998
0.105305423,-0.0173,0.9865,0.1419,0.997
0.107222576,-0.0144,0.9863,0.1388,0.996
0.109227653,-0.0151,0.9875,0.1407,0.998
0.111367038,-0.0149,0.9909,0.1578,1.004
0.113369538,-0.0147,0.9894,0.1515,1.001
0.11527323,-0.0151,0.9894,0.1459,1.000
0.117278384,-0.0151,0.9872,0.1380,0.997
0.119252999,-0.0147,0.9870,0.1344,0.996
0.121511769,-0.0147,0.9858,0.1295,0.994
0.123215076,-0.0105,0.9855,0.1222,0.993
0.125133153,-0.0090,0.9848,0.1197,0.992
0.128272538,-0.0044,0.9860,0.1244,0.994
0.129209769,-0.0005,0.9863,0.1236,0.994
0.134047692,0.0015,0.9870,0.1261,0.995
0.134677769,0.0037,0.9865,0.1231,0.994
0.135187807,0.0024,0.9868,0.1253,0.995
0.137101422,0.0000,0.9865,0.1239,0.994
0.139169807,-0.0010,0.9872,0.1219,0.995
0.141060653,-0.0020,0.9875,0.1202,0.995
0.143285422,-0.0020,0.9880,0.1192,0.995
0.154533576,-0.0015,0.9887,0.1253,0.997
0.155123115,0.0007,0.9877,0.1295,0.996
0.15541873,0.0061,0.9894,0.1334,0.998
0.155684846,0.0066,0.9907,0.1336,1.000
0.155952922,0.0061,0.9929,0.1344,1.002
0.156211922,0.0088,0.9926,0.1395,1.002
0.156720538,0.0093,0.9941,0.1415,1.004
0.158846192,0.0066,0.9946,0.1405,1.004
0.16129573,0.0076,0.9948,0.1412,1.005
0.16293923,0.0076,0.9946,0.1444,1.005
0.164773038,0.0071,0.9958,0.1456,1.006
0.166785846,0.0083,0.9968,0.1454,1.007
0.168701615,0.0086,0.9975,0.1490,1.009
0.170919115,0.0115,0.9963,0.1520,1.008
0.172653653,0.0115,0.9965,0.1534,1.008
0.174668153,0.0137,0.9982,0.1581,1.011
0.176648269,0.0151,0.9995,0.1593,1.012
0.182430884,0.0166,1.0017,0.1886,1.019
0.183200153,0.0205,0.9985,0.1962,1.018
0.183596692,0.0198,0.9975,0.2089,1.019
0.184516692,0.0173,0.9960,0.2011,1.016
0.186453999,0.0129,0.9965,0.1989,1.016
0.188387038,0.0107,0.9960,0.1994,1.016
0.190271461,0.0039,0.9946,0.1950,1.014
0.192272076,-0.0002,0.9948,0.2113,1.017
0.194971615,-0.0012,0.9941,0.2233,1.019
0.19684723,-0.0073,0.9931,0.2057,1.014
0.198188307,-0.0107,0.9919,0.2003,1.012
0.200198076,-0.0125,0.9904,0.1886,1.008
0.20216473,-0.0127,0.9899,0.1808,1.006
0.204149422,-0.0142,0.9912,0.1659,1.005
0.206056076,-0.0132,0.9960,0.1441,1.006
0.208615884,-0.0134,0.9997,0.1331,1.009
0.210060922,-0.0100,1.0073,0.1124,1.014
0.212688499,-0.0054,1.0095,0.1007,1.014
0.213983192,-0.0037,1.0146,0.0972,1.019
0.216008076,-0.0002,1.0151,0.0897,1.019
0.217931038,0.0002,1.0158,0.0872,1.020
0.219895769,0.0007,1.0156,0.0838,1.019
0.221776999,0.0037,1.0136,0.0804,1.017
0.223799692,0.0049,1.0144,0.0816,1.018
0.225706499,0.0068,1.0119,0.0836,1.015
0.236793538,0.0078,1.0102,0.0870,1.014
0.237448615,0.0093,1.0046,0.0948,1.009
0.237758192,0.0107,1.0014,0.1021,1.007
0.238034769,0.0103,1.0002,0.1075,1.006
0.238288922,0.0088,0.9985,0.1156,1.005
0.238595345,0.0061,0.9985,0.1190,1.006
0.239421307,0.0032,0.9963,0.1248,1.004
0.241410038,0.0039,0.9929,0.1295,1.001
0.243644538,0.0034,0.9912,0.1307,1.000
0.245902884,0.0054,0.9887,0.1327,0.998
0.248755807,0.0095,0.9863,0.1371,0.996
0.249341538,0.0095,0.9848,0.1388,0.995
0.251521307,0.0090,0.9824,0.1429,0.993
0.25468473,0.0098,0.9811,0.1461,0.992
0.256306345,0.0081,0.9780,0.1517,0.990
0.257241999,0.0059,0.9753,0.1561,0.988
0.259805153,0.0059,0.9743,0.1578,0.987
0.261653038,0.0049,0.9716,0.1608,0.985
0.265924499,0.0046,0.9709,0.1620,0.984
0.267060461,0.0032,0.9689,0.1647,0.983
0.267364999,0.0037,0.9675,0.1642,0.981
0.268976922,0.0042,0.9672,0.1630,0.981
0.270915807,0.0051,0.9667,0.1586,0.980
0.272886153,0.0049,0.9660,0.1515,0.978
0.274898576,0.0061,0.9657,0.1471,0.977
0.276891884,0.0064,0.9653,0.1390,0.975
0.279258384,0.0068,0.9655,0.1361,0.975
0.280882653,0.0081,0.9672,0.1285,0.976
0.282896461,0.0078,0.9701,0.1229,0.978
0.284717769,0.0083,0.9711,0.1202,0.979
0.28673423,0.0078,0.9740,0.1222,0.982
0.288703499,0.0086,0.9748,0.1261,0.983
0.290723038,0.0078,0.9753,0.1273,0.984
0.292602884,0.0076,0.9765,0.1309,0.985
0.294809884,0.0078,0.9780,0.1331,0.987
0.29669123,0.0086,0.9787,0.1361,0.988
0.298787038,0.0117,0.9792,0.1366,0.989
0.300609153,0.0129,0.9799,0.1363,0.989
0.302551884,0.0147,0.9814,0.1356,0.991
0.304510692,0.0159,0.9821,0.1353,0.992
0.306434461,0.0156,0.9814,0.1353,0.991
0.308451653,0.0183,0.9838,0.1383,0.994
0.311452345,0.0195,0.9846,0.1407,0.995
0.312475692,0.0208,0.9828,0.1449,0.994
0.314596845,0.0215,0.9824,0.1517,0.994
0.316521538,0.0227,0.9826,0.1554,0.995
0.318458345,0.0222,0.9831,0.1637,0.997
0.320401345,0.0232,0.9828,0.1700,0.998
0.322330615,0.0230,0.9819,0.1742,0.997
0.324282499,0.0225,0.9814,0.1791,0.998
0.326273384,0.0210,0.9819,0.1793,0.998
0.328437461,0.0205,0.9802,0.1796,0.997
0.332247807,0.0227,0.9809,0.1798,0.997
0.333509884,0.0230,0.9816,0.1781,0.998
0.334288615,0.0217,0.9831,0.1754,0.999
0.336198384,0.0213,0.9821,0.1727,0.997
0.338177038,0.0232,0.9809,0.1673,0.995
0.340149538,0.0227,0.9804,0.1630,0.994
0.342118384,0.0230,0.9814,0.1595,0.995
0.352171192,0.0215,0.9821,0.1532,0.994
0.35268923,0.0210,0.9833,0.1468,0.994
0.352934422,0.0198,0.9841,0.1451,0.995
0.353166538,0.0178,0.9858,0.1402,0.996
0.353408115,0.0156,0.9853,0.1380,0.995
0.354050999,0.0134,0.9850,0.1341,0.994
0.356011038,0.0112,0.9850,0.1329,0.994
0.357957038,0.0105,0.9858,0.1309,0.994
0.359897461,0.0076,0.9865,0.1278,0.995
0.362061768,0.0068,0.9902,0.1241,0.998
0.365463692,0.0061,0.9919,0.1236,1.000
0.365908845,0.0066,0.9904,0.1222,0.998
0.367900884,0.0078,0.9899,0.1214,0.997
0.370156807,0.0076,0.9899,0.1244,0.998
0.371901999,0.0073,0.9926,0.1248,1.000
0.373779461,0.0083,0.9929,0.1246,1.001
0.375941615,0.0090,0.9909,0.1248,0.999
0.378938076,0.0090,0.9912,0.1261,0.999
0.379712576,0.0081,0.9926,0.1295,1.001
0.381831884,0.0098,0.9938,0.1344,1.003
0.383697615,0.0093,0.9943,0.1341,1.003
0.385539153,0.0071,0.9963,0.1358,1.006
0.387558807,0.0068,0.9948,0.1412,1.005
0.389457884,0.0068,0.9946,0.1439,1.005
0.391414538,0.0076,0.9931,0.1483,1.004
0.393387384,0.0071,0.9929,0.1505,1.004
0.395444768,0.0064,0.9941,0.1586,1.007
0.39748273,0.0066,0.9946,0.1652,1.008
0.399387768,0.0056,0.9943,0.1681,1.008
