time,gFx,gFy,gFz,TgF
0.007416423,0.0090,0.9389,0.2023,0.960
0.007981615,-0.0122,0.9447,0.1336,0.954
0.008237269,-0.0291,0.9462,0.1165,0.954
0.008477115,-0.0493,0.9482,0.1143,0.956
0.008723346,-0.0537,0.9482,0.1226,0.958
0.008951153,-0.0613,0.9491,0.1410,0.961
0.009238269,-0.0669,0.9506,0.1659,0.967
0.009477,-0.0687,0.9506,0.1791,0.970
0.009724077,-0.0660,0.9513,0.2016,0.975
0.010427769,-0.0584,0.9516,0.2152,0.977
0.022379577,-0.0555,0.9521,0.2211,0.979
0.023042538,-0.0496,0.9528,0.2257,0.980
0.02339123,-0.0472,0.9535,0.2270,0.981
0.023633077,-0.0401,0.9562,0.2272,0.984
0.023871807,-0.0354,0.9579,0.2223,0.984
0.0240985,-0.0313,0.9601,0.2209,0.986
0.024352884,-0.0244,0.9643,0.2179,0.989
0.026536153,-0.0281,0.9648,0.2169,0.989
0.028135307,-0.0310,0.9665,0.2172,0.991
0.030363,-0.0398,0.9677,0.2179,0.993
0.032023077,-0.0413,0.9682,0.2199,0.994
0.034105,-0.0435,0.9684,0.2221,0.995
0.035862,-0.0442,0.9684,0.2218,0.994
0.038106307,-0.0432,0.9684,0.2216,0.994
0.039804269,-0.0418,0.9694,0.2206,0.995
0.045736077,-0.0396,0.9694,0.2213,0.995
0.046390269,-0.0352,0.9682,0.2204,0.994
0.04672423,-0.0318,0.9677,0.2182,0.992
0.047687769,-0.0283,0.9675,0.2174,0.992
0.049746846,-0.0242,0.9682,0.2167,0.992
0.051682769,-0.0203,0.9689,0.2155,0.993
0.053697153,-0.0200,0.9679,0.2157,0.992
0.055618692,-0.0193,0.9689,0.2150,0.993
0.058671884,-0.0188,0.9709,0.2155,0.995
0.060182038,-0.0169,0.9728,0.2184,0.997
0.061589577,-0.0161,0.9740,0.2201,0.999
0.063555923,-0.0164,0.9750,0.2206,1.000
0.065556269,-0.0151,0.9755,0.2209,1.000
0.067416538,-0.0144,0.9750,0.2216,1.000
0.069568,-0.0127,0.9740,0.2223,0.999
0.071448846,-0.0112,0.9755,0.2274,1.002
0.07349423,-0.0103,0.9758,0.2296,1.002
0.075773577,-0.0081,0.9758,0.2306,1.003
0.077574615,-0.0059,0.9770,0.2323,1.004
0.079366423,-0.0044,0.9760,0.2326,1.003
0.081374615,-0.0017,0.9758,0.2299,1.002
0.083273077,0.0000,0.9760,0.2284,1.002
0.0853375,0.0051,0.9753,0.2228,1.000
0.087221961,0.0105,0.9755,0.2172,0.999
0.089258884,0.0107,0.9755,0.2147,0.999
0.092436615,0.0144,0.9755,0.2103,0.998
0.093304538,0.0176,0.9745,0.2057,0.996
0.095194846,0.0191,0.9760,0.2042,0.997
0.0972395,0.0198,0.9755,0.2042,0.997
0.099102961,0.0215,0.9767,0.2042,0.998
0.101184,0.0230,0.9760,0.2057,0.998
0.103055153,0.0247,0.9748,0.2079,0.997
0.105000384,0.0254,0.9753,0.2091,0.998
0.106956269,0.0271,0.9760,0.2111,0.999
0.116791384,0.0291,0.9777,0.2116,1.001
0.117394115,0.0298,0.9784,0.2111,1.001
0.117661615,0.0335,0.9789,0.2096,1.002
0.117920269,0.0342,0.9797,0.2099,1.002
0.118156692,0.0349,0.9821,0.2138,1.006
0.119045153,0.0335,0.9836,0.2145,1.007
0.120982461,0.0349,0.9850,0.2160,1.009
0.122940423,0.0364,0.9902,0.2182,1.015
0.125936538,0.0364,0.9919,0.2199,1.017
0.126865269,0.0379,0.9960,0.2228,1.021
0.128980461,0.0374,1.0014,0.2262,1.027
0.131864269,0.0393,1.0034,0.2284,1.030
0.132906576,0.0408,1.0053,0.2311,1.032
0.134890346,0.0384,1.0061,0.2338,1.034
0.13690523,0.0357,1.0073,0.2360,1.035
0.139551115,0.0342,1.0097,0.2370,1.038
0.140784615,0.0330,1.0100,0.2367,1.038
0.151330653,0.0288,1.0114,0.2353,1.039
0.152172076,0.0237,1.0129,0.2365,1.040
0.152789461,0.0210,1.0134,0.2353,1.041
0.153248923,0.0166,1.0134,0.2340,1.040
0.15363573,0.0169,1.0124,0.2326,1.039
0.154006423,0.0142,1.0107,0.2304,1.037
0.154434538,0.0120,1.0112,0.2289,1.037
0.156429769,0.0110,1.0105,0.2282,1.036
0.159351923,0.0098,1.0100,0.2270,1.035
0.161527269,0.0098,1.0092,0.2257,1.034
0.162292615,0.0100,1.0070,0.2250,1.032
0.164519076,0.0105,1.0053,0.2250,1.030
0.166242576,0.0100,1.0041,0.2250,1.029
0.168236192,0.0107,1.0012,0.2243,1.026
0.1702945,0.0105,1.0004,0.2250,1.025
0.172244653,0.0107,0.9995,0.2255,1.025
0.174184461,0.0137,0.9973,0.2284,1.023
0.177247307,0.0142,0.9946,0.2294,1.021
0.178167115,0.0156,0.9933,0.2331,1.020
0.18006673,0.0142,0.9921,0.2367,1.020
0.182015846,0.0149,0.9909,0.2380,1.019
0.183951961,0.0156,0.9897,0.2416,1.019
0.185971923,0.0161,0.9882,0.2424,1.018
0.187858038,0.0186,0.9846,0.2443,1.015
0.18982273,0.0195,0.9809,0.2455,1.011
0.192507884,0.0195,0.9794,0.2485,1.011
0.1938255,0.0208,0.9784,0.2516,1.010
0.195852153,0.0208,0.9760,0.2533,1.009
0.197774038,0.0195,0.9740,0.2524,1.006
0.199746153,0.0176,0.9728,0.2541,1.006
0.201636461,0.0171,0.9726,0.2548,1.006
0.203583461,0.0169,0.9716,0.2568,1.005
0.205538115,0.0156,0.9704,0.2558,1.004
0.207557884,0.0147,0.9704,0.2546,1.003
0.209642653,0.0147,0.9711,0.2538,1.004
0.21161023,0.0147,0.9704,0.2533,1.003
0.213528384,0.0144,0.9701,0.2538,1.003
0.215514192,0.0164,0.9701,0.2551,1.003
0.217473653,0.0173,0.9697,0.2551,1.003
0.219457346,0.0173,0.9687,0.2555,1.002
0.221328384,0.0169,0.9687,0.2565,1.002
0.223242576,0.0198,0.9672,0.2595,1.002
0.233637423,0.0198,0.9655,0.2624,1.001
0.234192769,0.0195,0.9653,0.2619,1.000
0.234481384,0.0159,0.9675,0.2612,1.002
0.234766461,0.0117,0.9701,0.2560,1.003
0.23503223,0.0112,0.9704,0.2533,1.003
0.235298038,0.0071,0.9719,0.2489,1.003
0.237109538,0.0056,0.9728,0.2467,1.004
0.238967423,0.0054,0.9733,0.2428,1.003
0.240950769,0.0061,0.9745,0.2404,1.004
0.242924576,0.0046,0.9755,0.2387,1.004
0.244953461,0.0066,0.9738,0.2362,1.002
0.246968192,0.0093,0.9723,0.2367,1.001
0.248892615,0.0122,0.9706,0.2362,0.999
0.250950153,0.0129,0.9689,0.2375,0.998
0.252744038,0.0120,0.9677,0.2375,0.996
0.254782538,0.0137,0.9684,0.2367,0.997
0.256843961,0.0142,0.9675,0.2367,0.996
0.264932461,0.0137,0.9675,0.2362,0.996
