time,gFx,gFy,gFz,TgF
0.005145692,-0.0254,0.9951,0.1353,1.005
0.006332769,-0.0266,0.9963,0.1449,1.007
0.007385269,-0.0281,0.9938,0.1488,1.005
0.008436384,-0.0274,0.9929,0.1576,1.006
0.009435923,-0.0288,0.9919,0.1615,1.005
0.010300269,-0.0313,0.9926,0.1661,1.007
0.011161038,-0.0330,0.9931,0.1727,1.009
0.011914538,-0.0335,0.9941,0.1754,1.010
0.012726846,-0.0340,0.9938,0.1796,1.011
0.013623461,-0.0337,0.9924,0.1845,1.010
0.01446,-0.0330,0.9907,0.1852,1.008
0.015250538,-0.0298,0.9890,0.1854,1.007
0.015975654,-0.0298,0.9882,0.1849,1.006
0.016746654,-0.0303,0.9863,0.1823,1.003
0.017490384,-0.0308,0.9855,0.1769,1.002
0.018278077,-0.0313,0.9860,0.1747,1.002
0.018932308,-0.0308,0.9850,0.1717,1.000
0.019804769,-0.0340,0.9846,0.1669,0.999
0.022471461,-0.0364,0.9828,0.1649,0.997
0.023327,-0.0374,0.9836,0.1622,0.998
0.061325654,-0.0366,0.9838,0.1603,0.997
0.062100038,-0.0357,0.9841,0.1564,0.997
0.062489692,-0.0337,0.9819,0.1529,0.994
0.062835077,-0.0320,0.9821,0.1510,0.994
0.063226423,-0.0298,0.9816,0.1478,0.993
0.0636505,-0.0281,0.9816,0.1473,0.993
0.064086115,-0.0279,0.9814,0.1463,0.993
0.064481192,-0.0271,0.9814,0.1459,0.993
0.064907577,-0.0261,0.9806,0.1444,0.992
0.065703577,-0.0247,0.9806,0.1429,0.991
0.066130846,-0.0227,0.9799,0.1417,0.990
0.066510077,-0.0220,0.9806,0.1427,0.991
0.066872615,-0.0198,0.9802,0.1446,0.991
0.067257923,-0.0188,0.9816,0.1480,0.993
0.067606731,-0.0173,0.9821,0.1488,0.993
0.067935654,-0.0151,0.9819,0.1502,0.993
0.068261115,-0.0144,0.9821,0.1522,0.994
0.068590461,-0.0125,0.9826,0.1566,0.995
0.069133846,-0.0083,0.9828,0.1612,0.996
0.069613808,-0.0078,0.9826,0.1634,0.996
0.069994846,-0.0086,0.9828,0.1652,0.997
0.0703585,-0.0083,0.9843,0.1683,0.999
0.070751423,-0.0081,0.9846,0.1681,0.999
0.071133308,-0.0066,0.9853,0.1681,1.000
0.072363923,-0.0073,0.9858,0.1688,1.000
0.080699269,-0.0095,0.9868,0.1676,1.001
0.083607,-0.0093,0.9882,0.1654,1.002
0.083967423,-0.0086,0.9870,0.1647,1.001
0.084274769,-0.0081,0.9877,0.1625,1.001
0.084592192,-0.0093,0.9872,0.1603,1.000
0.084959692,-0.0117,0.9890,0.1564,1.001
0.087899384,-0.0137,0.9872,0.1542,0.999
0.096842115,-0.0147,0.9870,0.1517,0.999
0.100425692,-0.0161,0.9863,0.1473,0.997
0.100746461,-0.0208,0.9863,0.1449,0.997
0.101030038,-0.0217,0.9858,0.1446,0.997
0.101298307,-0.0230,0.9855,0.1415,0.996
0.102075577,-0.0254,0.9855,0.1388,0.996
0.102428807,-0.0274,0.9855,0.1371,0.995
0.102740884,-0.0300,0.9865,0.1356,0.996
0.106069077,-0.0308,0.9863,0.1361,0.996
0.106723384,-0.0327,0.9860,0.1363,0.996
0.107830307,-0.0357,0.9843,0.1371,0.994
0.109962115,-0.0359,0.9846,0.1363,0.995
0.111657577,-0.0366,0.9863,0.1373,0.996
0.114367846,-0.0359,0.9860,0.1375,0.996
0.115618192,-0.0359,0.9860,0.1383,0.996
0.127823346,-0.0371,0.9865,0.1407,0.997
0.128751269,-0.0364,0.9863,0.1407,0.997
0.129292577,-0.0347,0.9870,0.1439,0.998
0.129904654,-0.0362,0.9870,0.1476,0.999
0.130392884,-0.0364,0.9870,0.1485,0.999
0.130812269,-0.0352,0.9872,0.1493,0.999
0.131229038,-0.0362,0.9885,0.1529,1.001
0.131940346,-0.0369,0.9887,0.1554,1.002
0.133562077,-0.0327,0.9882,0.1554,1.001
0.139327192,-0.0313,0.9885,0.1546,1.001
0.140095461,-0.0318,0.9902,0.1554,1.003
0.140548807,-0.0305,0.9890,0.1573,1.002
0.141242307,-0.0293,0.9897,0.1566,1.002
0.143302654,-0.0274,0.9907,0.1561,1.003
0.145389731,-0.0283,0.9907,0.1546,1.003
0.147187192,-0.0288,0.9909,0.1537,1.003
0.150297231,-0.0279,0.9924,0.1532,1.005
0.151405846,-0.0279,0.9919,0.1520,1.004
0.153489384,-0.0296,0.9912,0.1498,1.003
0.155223192,-0.0303,0.9912,0.1478,1.003
0.157162807,-0.0305,0.9912,0.1459,1.002
0.159493461,-0.0325,0.9912,0.1441,1.002
0.161177269,-0.0327,0.9909,0.1429,1.002
0.163043461,-0.0332,0.9902,0.1415,1.001
0.164962384,-0.0320,0.9912,0.1397,1.001
0.166842269,-0.0327,0.9907,0.1397,1.001
0.170418846,-0.0342,0.9894,0.1397,1.000
0.171354769,-0.0359,0.9875,0.1397,0.998
0.1728655,-0.0371,0.9875,0.1395,0.998
0.1747965,-0.0362,0.9868,0.1400,0.997
0.176920154,-0.0366,0.9868,0.1397,0.997
0.178789884,-0.0379,0.9863,0.1412,0.997
0.180683115,-0.0418,0.9860,0.1422,0.997
0.182671769,-0.0418,0.9858,0.1432,0.997
0.186221461,-0.0403,0.9855,0.1451,0.997
0.186899692,-0.0415,0.9841,0.1468,0.996
0.188718769,-0.0432,0.9833,0.1468,0.995
0.191369423,-0.0435,0.9826,0.1483,0.995
0.192569807,-0.0418,0.9833,0.1512,0.996
0.194653,-0.0403,0.9826,0.1529,0.995
0.196533884,-0.0415,0.9824,0.1549,0.995
0.198385769,-0.0420,0.9819,0.1559,0.995
0.200443577,-0.0403,0.9828,0.1566,0.996
0.202870346,-0.0386,0.9828,0.1583,0.996
0.205645423,-0.0388,0.9831,0.1586,0.997
0.206228884,-0.0384,0.9821,0.1595,0.996
0.208250461,-0.0379,0.9816,0.1600,0.995
0.210322846,-0.0364,0.9816,0.1603,0.995
0.212313154,-0.0349,0.9819,0.1593,0.995
0.214183692,-0.0330,0.9809,0.1588,0.994
0.216167077,-0.0308,0.9821,0.1581,0.995
0.219639192,-0.0286,0.9816,0.1568,0.994
0.22106873,-0.0274,0.9814,0.1566,0.994
0.222179077,-0.0257,0.9831,0.1561,0.996
0.224237192,-0.0252,0.9826,0.1564,0.995
0.226171307,-0.0252,0.9816,0.1546,0.994
0.228116115,-0.0222,0.9821,0.1512,0.994
0.230031577,-0.0205,0.9824,0.1505,0.994
0.232011577,-0.0193,0.9838,0.1493,0.995
0.234046461,-0.0173,0.9836,0.1466,0.995
0.239158769,-0.0169,0.9826,0.1454,0.993
0.239861769,-0.0191,0.9836,0.1432,0.994
0.240362461,-0.0181,0.9841,0.1415,0.994
0.242323423,-0.0183,0.9853,0.1412,0.996
0.243860538,-0.0193,0.9850,0.1422,0.995
0.246032807,-0.0193,0.9860,0.1415,0.996
0.248339115,-0.0195,0.9865,0.1402,0.997
0.251152269,-0.0188,0.9875,0.1400,0.998
0.254355538,-0.0193,0.9887,0.1400,0.999
0.255110577,-0.0205,0.9887,0.1375,0.998
0.255762769,-0.0225,0.9882,0.1407,0.998
0.257680154,-0.0222,0.9882,0.1415,0.999
0.259672846,-0.0208,0.9875,0.1422,0.998
0.261760769,-0.0210,0.9887,0.1429,0.999
0.263569307,-0.0230,0.9887,0.1419,0.999
0.2657525,-0.0230,0.9899,0.1429,1.000
0.267576923,-0.0220,0.9902,0.1449,1.001
0.269545615,-0.0225,0.9885,0.1466,1.000
0.271474577,-0.0239,0.9890,0.1471,1.000
0.273550538,-0.0249,0.9885,0.1478,1.000
0.2754985,-0.0247,0.9870,0.1510,0.999
0.277488384,-0.0242,0.9880,0.1517,1.000
0.279365269,-0.0230,0.9868,0.1539,0.999
0.281395154,-0.0217,0.9872,0.1559,1.000
0.283314307,-0.0215,0.9882,0.1571,1.001
0.28640073,-0.0208,0.9877,0.1595,1.001
0.287264038,-0.0198,0.9902,0.1617,1.003
0.289492692,-0.0195,0.9894,0.1625,1.003
0.291300115,-0.0208,0.9877,0.1652,1.002
0.293004,-0.0215,0.9882,0.1649,1.002
0.295045346,-0.0210,0.9877,0.1652,1.002
0.297024923,-0.0215,0.9880,0.1664,1.002
0.299417269,-0.0220,0.9872,0.1678,1.002
0.30092323,-0.0227,0.9875,0.1686,1.002
0.303147615,-0.0213,0.9897,0.1688,1.004
0.305039769,-0.0205,0.9899,0.1691,1.004
0.306964423,-0.0203,0.9894,0.1678,1.004
0.308886615,-0.0210,0.9890,0.1676,1.003
0.310950384,-0.0215,0.9887,0.1664,1.003
0.312915307,-0.0208,0.9897,0.1649,1.004
0.314802077,-0.0208,0.9899,0.1627,1.003
0.316808961,-0.0188,0.9909,0.1610,1.004
