time,gFx,gFy,gFz,TgF
0.003749077,0.1146,0.9662,0.1732,0.988
0.004391346,0.1148,0.9648,0.1732,0.987
0.004689461,0.1141,0.9645,0.1737,0.987
0.004961615,0.1131,0.9650,0.1735,0.987
0.005230846,0.1126,0.9645,0.1749,0.987
0.005497423,0.1131,0.9653,0.1757,0.988
0.005778769,0.1129,0.9648,0.1757,0.987
0.006619115,0.1129,0.9643,0.1752,0.987
0.009426577,0.1134,0.9648,0.1747,0.987
0.009993461,0.1121,0.9653,0.1761,0.988
0.013485307,0.1116,0.9662,0.1759,0.988
0.0140245,0.1119,0.9687,0.1769,0.991
0.01607073,0.1112,0.9689,0.1774,0.991
0.017911423,0.1097,0.9684,0.1766,0.990
0.019790154,0.1090,0.9692,0.1771,0.991
0.021774077,0.1085,0.9699,0.1774,0.992
0.033305654,0.1073,0.9697,0.1783,0.992
0.033843769,0.1070,0.9699,0.1781,0.992
0.034088154,0.1053,0.9697,0.1788,0.992
0.034332077,0.1033,0.9694,0.1771,0.991
0.034559615,0.1021,0.9694,0.1769,0.991
0.034787577,0.1014,0.9684,0.1793,0.990
0.03730223,0.0999,0.9694,0.1783,0.991
0.037724038,0.0985,0.9682,0.1774,0.989
0.039716346,0.0980,0.9670,0.1764,0.988
0.04185023,0.0985,0.9667,0.1749,0.987
0.043803577,0.0980,0.9675,0.1737,0.988
0.045678654,0.0958,0.9672,0.1722,0.987
0.047783461,0.0950,0.9672,0.1725,0.987
0.049595538,0.0953,0.9660,0.1725,0.986
0.051525077,0.0943,0.9665,0.1730,0.986
0.053521038,0.0938,0.9655,0.1737,0.985
0.055502,0.0941,0.9645,0.1727,0.984
0.077553307,0.0958,0.9640,0.1710,0.984
0.078102538,0.0950,0.9645,0.1715,0.984
0.078373884,0.0953,0.9631,0.1703,0.983
0.078608423,0.0953,0.9626,0.1700,0.982
0.078843384,0.0965,0.9618,0.1705,0.982
0.079090423,0.0967,0.9631,0.1708,0.983
0.079348192,0.0965,0.9628,0.1720,0.983
0.079585884,0.0987,0.9623,0.1730,0.983
0.079826,0.0999,0.9616,0.1727,0.982
0.080149154,0.1014,0.9618,0.1727,0.982
0.080405,0.1031,0.9609,0.1732,0.982
0.080644269,0.1041,0.9611,0.1739,0.982
0.0813055,0.1048,0.9618,0.1761,0.983
0.089548154,0.1063,0.9631,0.1759,0.985
0.090113192,0.1077,0.9633,0.1761,0.985
0.090400269,0.1099,0.9635,0.1783,0.986
0.090652692,0.1114,0.9638,0.1783,0.986
0.091096577,0.1146,0.9640,0.1798,0.987
0.09872373,0.1148,0.9643,0.1798,0.988
0.099307192,0.1153,0.9655,0.1808,0.989
0.099743077,0.1160,0.9665,0.1837,0.991
0.100110654,0.1160,0.9660,0.1845,0.990
0.100824961,0.1163,0.9670,0.1845,0.991
0.102866884,0.1187,0.9684,0.1871,0.993
0.104808577,0.1187,0.9687,0.1874,0.994
0.106869692,0.1187,0.9701,0.1867,0.995
0.118630923,0.1182,0.9699,0.1886,0.995
0.119178923,0.1170,0.9689,0.1884,0.994
0.119427461,0.1182,0.9694,0.1891,0.995
0.119661307,0.1200,0.9709,0.1896,0.996
0.119893038,0.1182,0.9723,0.1898,0.998
